VisitModeID,ProviderID,LocationID,Acceptingnewpatients,VirtualCare,VisitMode
ca9a9c08-0313-4c2a-a11b-8f8059d622db,d049c22e-272b-4998-b3e5-2c1bdc245a7a,e109fd8a-132c-4023-8a9c-2d6e7b35a973,Yes,Yes,In-person
24914ba4-0369-46e8-8eee-3b0a647d0d0c,d563fd75-b1a3-4aa0-bd83-d901fc7b0819,b6aedb0e-4611-406e-8ada-29ccd5419c21,Yes,No,Hybrid
4e8aacec-f0cf-430a-8380-98e20a70f12e,ba263c64-8560-43d7-95c4-86ff5114f7fb,ddf368ed-bb82-4699-8a11-f8a7da9cd8b5,No,Yes,Telehealth
3abe72b7-2e01-48a2-b563-1d6f1c6fe686,e4f5b957-0c4f-4cc0-9b13-adaa2bb1167d,0e47388b-2d2f-4f4c-aa41-e8deeaee0af6,Yes,Yes,Telehealth
1eb1ebab-cb49-4945-9303-2776b780c1db,cdf7e463-a0de-43b5-a2b7-cd0524273c5d,247d4710-8435-40b7-9243-1456533030d5,Yes,Yes,Hybrid
b4c68e9d-5b2d-42b3-b4e9-04ecf86f16cb,74034907-648d-4198-a341-044ad1f86ab3,9956878f-02cf-4a5d-ae4f-38ba4eb9293a,No,No,Telehealth
f24f6df8-d0a6-4bac-b426-4b8bc43ab260,de50fe8c-b5e8-4bbf-b567-668ee520b07d,cc38e808-7ac8-4519-8db5-e0cc36423544,No,Yes,Telehealth
c95354f9-9a22-46f0-a754-38ffbaf79833,cfbf390f-4f95-4030-b95b-856bf082c0cc,78c578db-528c-4a08-b4d6-5d7318a82f5c,Yes,Yes,Hybrid
c5d3748d-993c-44fe-95e8-192ac644e192,15e2e515-4838-405f-9250-ccf777047905,08d9aef9-8a44-43ad-9917-502e1fd3bbba,No,Yes,In-person
d1608619-5687-4f05-a91c-6752b3d13e2e,e3a6d56f-0c87-4de3-8037-9e11d987d2fc,09ad9cee-c3e5-4b36-a359-f1116c32ea56,No,No,In-person
89e83c78-c3b3-460a-a3bf-82b64851b8c0,e4d55dd8-e160-4953-ac89-78606c3fb45a,0153e543-dc81-4f80-9633-e6dc059898fb,No,No,In-person
2629e6ab-d598-403e-9467-5ac58461d2c9,1c3becdc-28ed-44c4-a841-fa50e3484b8d,6082c9e9-a8c4-453d-a9d8-aab8057a30fe,No,Yes,Hybrid
52a06bed-3741-46a2-9fb5-e63b7d5e8db3,bbf3b56f-f9fe-4498-908c-59380020932c,4337a323-1786-422a-8939-ca01c734940b,No,No,Hybrid
24196f8c-0a02-4f9b-90a2-0cf8c8488134,66e0302c-2d58-4715-9dca-65d93a135194,fbc768f3-0aff-4549-9ab0-fc6769db3566,No,Yes,In-person
3e91eff2-74d1-4641-a3b3-9c18d9cd9964,0c650398-f0ed-4085-b5b6-485a6608f0fe,3011e94a-20c6-490a-890d-7943bdbe6ee6,No,Yes,In-person
164e8f20-25c9-47e5-94dc-a4ae9832a456,b80ce382-5bc2-45bc-9f6d-8be1f033eb9f,84931fe1-df83-4fb1-8974-6e37339f2a2e,Yes,No,In-person
5e2020b6-c2c6-4e4e-b094-f0360beb165b,4f37502c-ffc2-48b6-a9b2-eab094a74be6,eef04bc5-5613-4be7-a5a0-80a6324af34f,No,Yes,In-person
de1609f5-cde7-4047-bf82-24e6647c3bf1,98d0f6f6-2452-43ec-b2aa-9561a4cfc817,79bbe54a-0c60-4ec4-bd41-6c288cd2c40c,No,Yes,Telehealth
5aa43eef-b5a5-4f27-b868-1a05151bc3f1,fc2f79c6-b752-45ad-8340-1ca1ae710b1f,6f6342eb-cc26-43a5-b20a-f527dd737a27,No,Yes,Hybrid
52ac7190-c1f6-447e-ad88-e4182cc5d3c8,070a1b75-6328-442a-b74d-a3cfff883ee8,00832ab2-8a43-411d-8fa9-1260563c19c2,No,Yes,Hybrid
2c6e77b2-8c9c-4a67-aa20-9d1b85a79a09,d67fe8ea-3983-431f-acd9-addd089c3dfb,5514baf8-f8b2-4083-99b1-0761d6526afa,No,Yes,Telehealth
1fd1a40c-0004-4ce9-ab97-5c72fa57d8ed,9e0ac5bf-fbc8-4c17-a7a9-630af1d69f5c,2893b9d7-63a3-4da6-a4df-0c227c55a13a,No,Yes,In-person
e136d2f6-b318-4787-b588-3a549ce496f6,d08b3436-eaab-40b8-b89b-62f5cd849884,afb82010-33a2-4c0d-b255-ee6047ea0d6d,No,No,In-person
714bdfce-43de-481b-8230-859e51e4af69,b45fd164-e4d6-4af2-9e31-e01f6ff8c20a,7265fd47-ec95-43bf-83de-5212287a58e9,Yes,No,Hybrid
f623189c-c41a-4ea8-bc66-45caad281125,dbef7df7-8b23-4572-baa7-09967cbac02f,b708e56e-1c11-4692-ba03-a4cbe2b967e1,No,Yes,Telehealth
a5261e64-4364-4ae2-bef8-8ab189993220,3630c879-0a14-4e84-8ba8-f43e35815757,9a4da0c2-f54c-4878-a901-1dd0ff16a5bf,Yes,Yes,Telehealth
bf8403b7-97dc-4cf5-83b9-27d6c2a2b801,f8df6870-b460-482a-babc-dae72b5a6c92,a291ee41-053e-4a76-b2a8-816e889e50c6,No,No,Hybrid
6405e8bf-2d11-4963-8a37-40b2840462fa,d63d9364-4f7f-4b31-8d17-6601f6a3907a,c34e490e-2e6c-42bb-a782-ba4b5be3ff12,No,No,Telehealth
0c290fb7-7ca5-43f0-b1ad-bf88ca0ed64e,c382f007-ae1f-4aa3-88f4-c3e89e1e743a,80a890f6-fc58-455f-9fbb-cf93fada6a77,Yes,Yes,Hybrid
77ddb6e1-b4ce-4e83-99de-1a1ca2fe26d8,eb007fc5-47f5-4bbf-99b2-34e85efda78b,aa6da88f-9710-413c-8470-54701db5d67d,No,No,Hybrid
ecee00c0-8026-465d-88bf-69d17ac2250e,77040c82-52da-4f69-bdb1-b690484dad63,34c73975-185f-43f7-99c3-7ec5badfa769,No,No,In-person
2c1b257f-cc68-430f-8df0-6e02522f4e95,10ef430d-a7a0-45b4-9fed-08141fb520c9,dd12adb1-7c95-4097-9779-12e129d35061,No,No,Telehealth
391594b2-15c9-4fbe-99c0-115834915a49,1434edb2-0427-4768-b022-afb927e51724,8086b3da-4207-4ab9-b28e-8f763baa8ec5,No,Yes,Telehealth
9d011266-91a3-4d12-b505-2e8dc5c692eb,e7e400f7-0292-4aa5-a043-7cb0909a92d9,9d1db3c4-14f9-4a26-bbf7-00149345b419,No,Yes,In-person
cb3c854e-bd86-479f-a93c-21d8e7e31219,31af81bc-4d6a-4407-a8a9-4b01fd392a20,522e6605-97bb-4804-929b-dbc529f423a6,No,No,Hybrid
211bca2a-072e-4630-8372-cc143b0463d4,6e51f1f8-54ee-4632-8bb6-a4e457a952ef,578c2b4c-81d1-4f27-985c-e9ebd2916ff6,No,No,Hybrid
3a49cf7a-2160-470d-be1f-49e8c3b9c856,6b1097e2-8cf7-435a-a535-dfae132da57f,22ba00ea-4302-4826-b942-a64ed971927c,Yes,No,Telehealth
e7029d1f-699e-4bad-a169-37b534c60940,b0d14395-0b9b-4652-a7d3-53e81ed9c405,2e3a6e84-53fc-4f6e-9fab-0eb86e7f2471,No,No,In-person
a742c6cd-7583-473b-ae35-04348ac821aa,eaab35af-787d-4a7b-882f-6dffbfaea47a,ceea4d2a-c86c-42e0-9842-ab584fa72ee5,Yes,Yes,Hybrid
a27a7bd8-963f-44c6-aeac-49cc95848bfe,4c9f9252-3d29-4433-afa2-17b6b3715596,d63b7729-06d9-4e40-a5bc-f5e6178f5b7e,No,No,Telehealth
f7787008-342f-48c0-aa6d-c1ff7129861e,72448fc1-4e0f-46f0-b7f9-1fd6bceb1a6f,6eed5a7d-5715-4e6a-8967-6403b912f09f,No,Yes,In-person
4625f229-b10a-47af-a20e-cdde09c758cc,c5de1ad9-daa4-4ccb-90cb-b69bccf15539,ebe7f712-1f6e-46bd-8316-1c077d0684bd,Yes,Yes,Telehealth
8ede1448-7b86-4a46-88c9-a2544c12a5fe,649ad85d-dd59-47cc-8ce5-774be6eb8c33,d3ca1086-9a7e-4118-90f9-f596f1d889ed,Yes,Yes,Hybrid
ca908117-b4f9-4246-bfc4-d7d97c3cb50c,b42e3b35-cfac-48fc-b996-953a21a9190d,19f8aed3-83cf-47bd-a9d7-2a1a567c5abb,Yes,No,Telehealth
faffe210-721d-46a8-9774-0332f86590d8,0916d118-26fa-40b3-b731-7bda4c0e558b,8ff23140-99f0-4340-8ff7-ab1bf5c84dad,Yes,Yes,Hybrid
4d1c1ca2-abe3-4910-9720-f969f532ecd4,3e0e4734-ab64-401e-8661-42f849d7b71f,42dbfa11-e6a5-4846-b7b7-30af5510034f,Yes,No,In-person
e2d5bd19-6e0e-4a56-913c-8986d064ec09,e1dd28b9-a866-4262-ac03-66dd025b0837,3954a7fd-a9d3-4e41-b614-f67803c98f82,No,No,Hybrid
e463d0bd-7e4b-48cb-b22c-87b9e7e22665,ea59e903-012c-4270-9a68-a8905c9d8071,a5d5ae5f-1444-44ed-b4cb-d0df8ecf518e,No,Yes,Hybrid
280c7df2-b379-4eb5-82d6-732845760a8b,98d708e2-35e1-4139-ab2e-bd84079a2e86,74242327-45c4-4922-a61e-423c6de0aa1c,Yes,Yes,Hybrid
b3fe8209-8229-413d-93db-2ea4f5271b81,02294215-4e46-4f84-b827-06e90cfd9079,70629a54-fc43-4ddc-ab88-8dd084434fa2,Yes,Yes,In-person
e27f57bb-5346-4013-a395-ebc4097bfd67,a941d146-f870-4d8b-923b-ecd6273f8f03,da4ff611-79cc-4c7b-b409-9b4ad8f310a1,Yes,No,In-person
8cdaed33-f029-412f-b0f8-24e9e88cbbc7,6827349c-c8c1-428f-aced-b45dc9cab408,d8a5f670-99be-474b-8068-aa4de585641b,Yes,Yes,Hybrid
d7fa533a-049d-4bb7-a89f-281f4b33790b,4d202fcb-3d5a-4dbf-b21f-cb81c4004aad,2b11176c-3377-476d-a991-3f164919bbea,Yes,No,Telehealth
f2f0c5b9-99b2-4913-b3f9-9dc8c09bfa04,6e93291f-69e4-4f2f-8a42-eebfc76837ee,75dff7eb-6dbe-4d40-96a8-4e40aedaafd1,Yes,No,Telehealth
cbbaeaba-ac94-4c8b-9c03-a5b0391a9d28,2ccc1686-4e34-4e3c-a22a-c3dbaffab584,4b6b2eb3-48d0-45d2-85b6-812da346729c,No,No,Hybrid
a38af8f2-b531-47c4-93fe-e2894f9c8510,68a1b883-6203-4ce9-8ccb-b18b05171332,beda8115-6293-48c9-9ae1-d10fce216b21,Yes,No,Telehealth
73f83a89-f2ad-4bec-9e5e-1d9c1dc99a15,3a296e95-61db-4feb-9ff5-0c5c61aa4da6,b32933f4-ce67-4ca7-8790-8f6f4ba4e4e8,Yes,No,Hybrid
600d9ec9-b6e6-4107-aee8-653d47b452d9,46d3aedd-1219-40ff-9f02-30f47b712a54,9bb8a882-05ed-47e8-91e3-b7aa1afe3441,No,Yes,Hybrid
941e1d1b-0282-4cab-9cbb-771a6be49305,b6e0c314-8938-46cf-be65-b34206a3b245,5c0ce19e-fc75-4725-97ec-20bfeea1cd3a,No,No,Telehealth
47429325-dd23-438b-ac6b-3480f62e2e72,fdec2698-9d6d-492e-b01b-8c0ddf1e4b17,db09db9c-1a70-4a5a-ba8d-c70bdd93a094,No,No,Hybrid
0a320828-94f5-45e9-b2a3-391c08f3cf6b,f2c71b12-0c02-4136-9e27-1604bbb4a0ac,ed1698aa-d04e-41eb-a4c4-d3e0db8f0cf2,No,Yes,In-person
185a0d5c-1ec4-4a78-b126-ae27089a3f0b,c08bcebe-8aa3-43eb-8647-8de62beb3846,74f870b9-c583-4807-9dd9-5d90b4e36ef0,Yes,Yes,Telehealth
3f8d4cba-1c91-420e-bede-036cb4b86823,54af93a9-3d86-48c3-9973-9c4f7ae2cbd3,e29f8b9f-6a93-48fa-baad-2ef177e0a174,No,No,Telehealth
ec0df74f-7537-4536-980a-2ef599895b5c,badbef05-79fd-4508-973e-684fef0bcab8,7a18d261-dcaf-4ce9-9666-65f63a10ee75,No,Yes,In-person
bda3721a-6fa1-4774-9a64-b75046129803,e41e0424-cbd7-4eb5-b8f7-6a999db6ebb4,d0ad4510-70e6-42b8-aceb-93f315e6e327,No,No,Telehealth
aa8a5186-de4e-4207-a46b-0e531758d071,8774c62d-5692-49ae-9d68-cb096a9307da,7ac49d0f-7b95-4178-bffc-ffa58fe198b2,Yes,No,In-person
dcb268f4-77cd-4cf7-acac-eb06d06cf9ad,88f055d2-fcc7-4bf0-8a54-261601244a20,34f15799-9cd1-4f88-8c4e-20b77cd49388,Yes,Yes,In-person
58bff4b2-a092-4f59-8264-e6f7ac6bea7c,ab047ee7-7fba-48c7-94a3-a5f526c47397,2cc805d9-9308-4fe9-9014-6b1d64a19ecf,No,Yes,Telehealth
d3794841-53dc-4e7c-9b40-35f8eb52fbdf,32b6edf8-6366-419e-80f1-45ea6452623a,34766a30-efe7-43fb-9237-a3485ebd2dd1,Yes,Yes,In-person
57bd51b0-9b21-4e92-a215-e68de3c169af,055e6d8d-a22b-4682-8ffa-0c8c008c2743,2506dd7d-b2b0-4888-a1a0-f22e23bca705,Yes,No,Hybrid
3a812b0f-93d5-4402-b8b1-2c8c03503707,826276d5-285d-4a1a-a2ea-4add6db10838,a70aa64b-5a52-417a-96d0-6a9717d22829,Yes,No,Telehealth
0b912b31-29ba-4dd6-a35d-9bfcb3882f28,41502485-deb2-45a1-ad2b-53633a300c85,e518c680-e806-4e2c-9676-db494f96fdd1,No,No,Hybrid
366ab5f8-1936-4133-a215-938f5f822ec4,2e165245-600a-49c7-bc71-effac0a7fd16,10d6d962-9acc-44d9-a5c7-d4688025e5b1,No,Yes,Telehealth
c76f84c9-b396-4e52-b276-968f37e32abf,2e11326e-b329-4cbd-a611-20f3adeb5408,fffbfcf7-d9a5-469b-98c2-f89d8f43818d,Yes,Yes,Hybrid
094cfdef-ae3d-402d-8f07-cefcdc5080dd,1f5ca301-c455-4d81-9969-589f0f2a8b5b,51de5742-cd7a-4f69-960e-0b37bc7077f7,No,Yes,In-person
15abdbc6-d037-4b5f-8548-4a0ca09c5daf,62507609-80c1-43ab-8865-d402da5d9f99,1bcb2300-57b8-480c-aa1a-75f7d5704c29,No,No,Telehealth
3b3afbb4-67f4-45a1-995c-cdf986cac49b,4d71f5f0-984c-468c-9ac1-2b6526a33af9,ea19a1b5-72dc-460c-9c00-27a0c6aa7671,No,No,Hybrid
1e765a9f-0a2f-4980-8bdb-b88c4f2cff95,f576fbec-794c-4252-b6b8-1618a5026930,88cb477e-84a8-4c1a-82ca-7cb3b89896c2,No,No,Hybrid
d0458030-609d-47a0-bcaf-d6fbfe48aa07,28bf2263-0e36-4f04-adbd-b5b0cae36dd0,d4a122d9-1ec5-4bc3-8d49-4e75de18dd16,Yes,Yes,Hybrid
efee9eda-c0d6-4032-ae71-17ea96bfabcf,7a96dfde-b486-47f8-bcda-a971b2cfa062,93265b0c-bc5b-40d1-bfdb-8062e7568840,Yes,No,Hybrid
e544198f-ab17-495d-8243-d87f21431f90,da849c68-6442-4ddc-b4b1-47afb6743ddd,a58f2111-506a-4d5a-9299-c38581789490,Yes,No,Hybrid
e1aa980a-88c3-4f37-b322-1290008b521f,270debf7-a79a-4a7f-99e9-ba7ce0dadc93,d27427e0-42e4-4e9e-a542-cf19ede88c2f,No,Yes,Telehealth
a7653d80-3d74-4052-9ac8-50e4b7940279,47df5475-b95c-4c62-bfb0-c1a052f29d2f,5c8b992c-6ab2-4876-b53a-4ebad97373cf,Yes,No,Hybrid
859e4262-c817-4671-a629-e70a32c507f8,bf6e2dd4-fd02-44a4-be78-a5d61eb2e4bb,f26e66f8-e39a-4b40-b618-32f10e00700e,No,Yes,Hybrid
6244bf4a-dc9c-4382-8133-abec108737d7,843a4690-2db9-4724-988a-b000338f52f6,ee0f45e9-7775-4029-b952-0c58baf05670,No,Yes,Hybrid
3a51fd92-3b48-440e-ad23-dc194b99b10c,3f7074d3-feba-4189-b7ef-222df97f4858,3da3ef5a-1f4c-4205-8657-c5a1f83305eb,No,Yes,Hybrid
9bb079fd-04ab-4431-ad3a-3345b9cf5bfe,ca87a9a6-a9ff-448e-9aaa-2d31ef56dfba,84dc2a8c-03e5-4285-bc69-10d158f9ca21,Yes,Yes,Hybrid
6251ad2e-b816-450e-95e5-2776ee468c8e,287ceab3-0c38-480b-96d3-de6c1f7bcdb7,829d2ebf-e4f0-4a9d-9944-9b48e445f58b,Yes,Yes,Hybrid
6f330f53-19f9-468b-893e-635a6c244789,add73e1c-5344-4ea7-b86d-9167f8e1fec2,4adbd6a4-2121-4719-acb6-3b3a16824759,Yes,No,Telehealth
9c6f2ac6-6ada-4d46-9091-a924a7a4887f,9b585900-8bf4-451f-97ef-4dfab41ea9e8,1af87f51-d832-4c8d-b57c-2d7d6eb50d83,Yes,Yes,Telehealth
c23cf56b-8ace-40f5-8e9c-5c38c9d72dbd,ef3dd63c-02e1-4957-bba2-f51d6e7a9da4,12723ac4-213b-4b92-97b9-206a63fcddf2,Yes,Yes,Telehealth
a4367eb8-2ca7-42f8-bbf0-73d9dd665af5,2c4d0bcd-c751-4846-83ff-63f42fb47c2a,422e8f63-d497-47e4-b53b-d3207a766dc6,Yes,No,Hybrid
6ef4ce65-7c48-4531-b799-97b6ac601874,3b434f54-9fb8-41cd-ada5-21bcfacdb8b3,9b7b3f48-8e78-452a-8778-65af0f771a72,Yes,No,Hybrid
f2e4183a-9af8-4d30-80d7-a0787d2783b4,9b6691e1-6cf6-4b82-8b14-007cc8d2a290,13816ce8-f851-4a02-8f74-cacf064bf86b,Yes,No,In-person
3196d2f0-da3c-480a-a2f2-c022982c0751,c093789f-d58b-4b9d-a752-9f49ca2977cc,ca50f8b1-0657-4473-9f10-f9b02286be7b,Yes,No,In-person
27791c38-b12b-4678-869c-94a964501376,13dbce3e-ce4a-4c7f-ab96-c6bd8a382859,3ef619fd-d88c-4b63-8fc3-9255dcaaabd3,No,No,Telehealth
b7c2536e-7506-4abd-bba4-9fffd1d4f216,6fad0d64-70af-4b34-bc69-baafdb8c8b3e,037b78a0-8d87-4186-a46f-4103fe1f3e75,No,Yes,Hybrid
23a80eef-7176-453a-a267-d57d14783b04,1b084ea9-b7d4-4039-88e4-89402a08da49,c27666f9-5797-4f5f-816e-bbd4fe72ad8d,No,No,Telehealth
95a6e94f-e280-44e1-b376-1787e26cf78e,b0844ba1-a0d1-48be-b13f-8a9c8c6d4a2e,374a8619-9550-4121-a4c4-fb964630a4cf,No,No,Hybrid
64310bfc-f441-4e24-98fa-bf41b7c4adf2,cd86b247-fe0b-4378-a2d9-3a343528fbec,1fc96d72-1225-4707-ac2f-5e7acd364efa,Yes,Yes,In-person
9943ea43-e763-4543-a272-89a738fca90e,b4372f0d-9c1f-42a1-8224-d7a5c7968d39,fdb18317-5835-4d53-8e55-dae82856563d,No,Yes,In-person
10dea117-994b-4b8b-bcb4-53c6d59d0fef,ea3331a3-18a3-4469-9ee5-fd2832b7ffd3,0a0dbeb5-152b-443f-8301-be68ef4d0c9a,No,Yes,In-person
2d334b9c-0e1a-47f5-afa3-5d280af06481,f90df0cd-1a70-4d58-934b-a02004fb43c3,63de90ef-a97f-46b0-9200-125d9f74390b,Yes,Yes,Hybrid
68caeb43-abb3-4f63-979d-3edf0a230c83,b07f88ce-a56e-4270-accd-35aedda53cfd,be5fd14e-e4dd-404a-80d3-a9acfc748040,No,Yes,Hybrid
c59ef0d5-ccfb-4784-b19a-cc4a7beaba31,4716bbb2-a271-481f-a452-02dcecab934b,127a2a5e-abb3-436c-8159-e1cfb627e4c8,Yes,Yes,In-person
f7993eae-ed42-44dd-b252-355f5c8db98c,3aa78f82-061b-4bb4-9cba-9319eeb0d1fd,d2dcc83e-d389-4638-96f8-1a2bcbd11ec5,No,No,In-person
ea5589d2-247d-41c8-8936-e8bd8f02c1cc,ef53046e-ea26-48f8-91a0-709ff559d3f2,cb76c690-74a6-465b-8239-cc184287e885,No,No,Hybrid
5b694b6f-e0b0-4fe4-9555-6b940485164c,2168d0d2-c20e-4bb3-a884-ff20b2dccb28,844764eb-5ed0-4cf7-986d-b416338e4ef6,Yes,Yes,Telehealth
1b69c525-2b49-4582-aaf4-338730fcd6dc,3dad2252-170e-49c6-964b-212b32e7767f,ac7eada1-c4d0-41ca-8e80-88f1573bafa8,Yes,Yes,Telehealth
0141f061-0f92-4768-b74e-67cca4bb1e90,8bc82ea3-9f74-4718-8742-356fe310aa30,d9746b7c-6552-4de9-848f-e5fc9754bdb5,No,No,In-person
e9f2a1f0-4c0b-498b-bb1b-953ee0654d4f,86558de9-1f8c-4635-b893-5cce215e2f29,e85ef032-2ea5-4998-815a-fd7c1a613deb,No,No,Hybrid
bbd727b5-2d02-4742-8b2b-4b0387c086fb,76b410ab-e9e1-4a99-9dbb-3b82845691df,6a69b83b-c978-4eb7-892d-cb8499eda834,No,No,Hybrid
dfa5cfbb-ac30-4da1-b9c6-ad319e32e18d,11f7c164-5df7-4c43-9603-daa2726f698e,42767f05-65de-4687-b826-29f18cf21180,No,Yes,Telehealth
3dfac8e1-638b-42c3-8bcb-cb824fd542be,ea3a1b11-3949-405c-9f7a-727476cdbc8b,339d86a9-4634-4d2f-81c1-29e8064a119c,Yes,Yes,Hybrid
9c2bb2e6-8dc5-4f14-8120-c5cf58db5961,f0bcc689-7af7-4676-843f-f4a01cf91a07,40f17066-167b-4178-bba1-2ccb33ae87e8,Yes,Yes,Hybrid
f448a547-f2ed-4ae1-b236-bb74258858c4,700d1152-4241-44b9-9490-895bcbc3773d,64da9e35-2f41-4592-bdf3-0c7ac5be056e,No,Yes,Telehealth
c9e8f2bd-5d36-45b2-9640-5dd3f423054a,66ec207a-64a0-4d37-a90f-bdf0c682e801,693176fa-a758-48ac-ba77-56e144d6c734,No,No,In-person
a283b7f4-8005-486f-aa34-7b8ab6b51f82,45ddd210-a7fb-456f-a258-8ea2011ec02d,8a8c4596-b5e2-431e-915b-9b125b719f0b,Yes,Yes,Hybrid
ec9c3b02-fab0-4088-a643-4437aac9a688,904836bd-d5c5-449f-9734-bc65f41f113f,df2efde4-bb3c-40dc-8a48-6778be635a74,Yes,No,Telehealth
cec29fc8-5efa-4ae9-bd6c-9ca710863295,c273e862-ac30-42ac-af33-61b3176dfa89,5296a53c-670e-4933-ad57-2de586a8b14d,Yes,No,In-person
7deeb777-5dd5-41ea-91bb-deb4c4c0b092,bd87c322-33ea-43db-9745-704e941a9117,29882fe0-1246-4a68-9c30-93a12d1a5b59,No,Yes,Hybrid
552f2db0-bdc9-4321-9702-d6418a3d4f14,9c3c46d9-5a24-4247-b7bc-ffea3e780d40,2b760da0-c020-4d01-a8c5-7ef34c27d0b0,No,No,Hybrid
c07852ca-dc90-4266-b4c9-e38913cfaf2f,90e4661b-9907-4cf5-aa10-a1f31523914f,71de0d33-d392-4eec-b2d2-3e71a29d65ec,No,No,Hybrid
e3814648-88d2-45cc-8663-e8d34f1cc8ab,e010ccd3-0fe4-419b-92ca-24e9d8d7dc30,508f4a7d-48fa-46e8-afca-46d5f46f803c,Yes,Yes,Telehealth
59bffe9c-b56d-459a-b2ef-702dd431004d,d0ea2f05-82c9-4fc6-bda2-d37fae277506,ed3f4503-fd2b-434a-b53d-418d1e884615,No,No,Hybrid
eb7b7896-9e66-4332-a4b5-ca657e1ea860,2e0db3c9-73ca-4291-97fa-914e45e49d8d,b69b6e88-2b69-4dc0-8159-64d0d385f596,Yes,Yes,Hybrid
c89ad56b-c56c-4d8d-b36b-03428978c563,b652f342-123a-4a9d-86f2-75fa8aed793d,939f4260-5c61-4781-bb90-e3a88125e99e,No,Yes,In-person
6596025b-a585-4105-a3c0-c0b4701244ad,39c122b5-d01e-4fd8-858e-1145a770010f,086b6124-440f-4176-9550-536ad2f33989,No,Yes,Telehealth
f964a597-e0c0-4763-83ba-070b542c68f6,eb6422e9-4f74-4371-8575-d49cf1026341,b99e4a3b-d57c-4101-815e-95e31b269cae,Yes,No,Hybrid
7226e2cc-88af-476b-be5e-45c8b8f000da,48870600-5980-4d06-91a8-e5e5bd996345,3cb6ffc1-34c0-4b70-9c82-75cf530b3b83,Yes,Yes,In-person
bb63e0aa-d092-4496-b338-6451434e557a,1938c3fa-861f-43f1-b5fb-79bcafa0210f,aee5c430-f8d6-406a-9049-a2efa0a94a81,No,Yes,In-person
d26201d1-d009-458d-b80f-f514af5ade60,21475c55-94f5-48c4-9d62-5b38e3816d92,c7aa98b1-7269-415e-9556-c9a90f57a46e,Yes,No,Hybrid
744270ff-3c1c-4e8e-8258-445c05a330ee,0f8e9015-2f48-4489-b4c6-091289965fa4,60594ca4-b3c8-4c53-b307-9a1f391d4b3a,No,Yes,In-person
fa0e9f63-0227-488e-88c4-8e0a20b98480,f68bcd36-e7a1-4b25-b53f-e2cf6ac005c4,026b8a42-a1de-4c08-be2f-8648211bb5fb,Yes,Yes,In-person
f2c0c3a2-8bfc-4bea-bc75-ce15cfc8d535,9d9c4370-c5a4-43ba-af59-b8ec3c750108,8afe3ad1-d3c0-4d54-9062-db836124311d,No,Yes,Hybrid
9b1bb4d5-84f0-4abc-8b78-36ced4ee445f,20efe7c6-1d09-4f31-9284-e2308df1f4a0,770be5fb-9498-456f-bf3c-a0a3ae0b86c8,No,No,Telehealth
0e5ddb60-42a2-49b9-b1f5-619afdc25092,0891e6f9-7b77-4d8c-9a5f-a89b12028f12,84c1f7f2-122d-4845-a09b-1247170aeb2a,Yes,No,In-person
8e8d2532-592c-4815-8fbe-c0053f63c0b4,be47e76e-c844-4126-a6a1-192cd13e9c6e,9bf6040a-384f-4532-9450-8fe651c08ec1,No,No,Telehealth
c36aa80b-3abc-4e1f-a660-85f0b413c6f0,9f223c1b-2132-4f39-8ae1-3084d61ef031,b09dbc0e-9bb8-4707-b943-d7cbe6e2820a,Yes,Yes,Telehealth
632dd2dc-2a47-4746-b883-2d6f6f9b5f84,9653c5e7-917d-40c9-b54e-12901aadee15,f8fe94a0-d821-461e-bae0-121de9216cf9,Yes,No,Telehealth
db3ffa31-a28a-4796-96e3-1b1346bb3c78,70c2efc3-d191-41f7-ad42-da4185e80d5b,f751a31d-d5a1-4c25-945d-a8e8b7c4c001,No,No,Hybrid
a5709b7e-5c44-4a8b-a60b-5180d19fe3a5,7eece1d3-7113-43f9-88d6-208c213f42e2,2eda8811-46ed-4cdb-968f-7f22c0a4bcd1,Yes,Yes,Hybrid
cf90ac23-bf0c-454d-b9d4-7fc9f4c57a8b,35078373-5898-4bd2-94ec-e95b559b7445,7fa73ade-9b53-4ce0-a0d0-59dbc9c669b3,Yes,No,In-person
9db17f58-053e-411f-8e59-9c15c743f1ea,d26aa766-5637-46ce-85cf-56f4e850d1de,fec9a8eb-22d3-41ec-83a9-c61e284e8633,No,No,In-person
592d2148-d9f9-46c1-b90d-5f487e447486,5f09737e-c4d1-4bcd-89a5-cf25f610abbe,51fa13f2-f8a9-4b3c-abe6-4493d1c8a221,No,No,Telehealth
0aaff39e-cf95-4304-84bf-593075b61c01,4fe8da49-0d37-459f-ab0d-d5021d8f6f16,d7f4422f-e3ce-4345-9b29-18097838ea24,Yes,No,Hybrid
ac408539-5812-4b4d-a9d5-b53c621f66eb,4d3febde-d77d-4fce-9bcd-dae75b81072f,6a426123-6c0a-424a-8930-c1ae9da2ab72,No,No,Telehealth
50a65552-0223-4721-8e32-555ae0ef34e1,30ee250f-2068-49cb-b9c0-5a0834a5fa9a,1ac36110-ee52-4eea-9de8-53350b347464,Yes,No,In-person
ed297515-6b9d-42e5-adc9-01a53f9d29b5,63122131-90e4-42fc-894c-1bdd1e032fb0,b4423532-a7d4-40ce-9674-432fa4bc1f6c,No,Yes,In-person
335b550f-dc6c-410a-8b21-d3304a0de523,f66c5647-d815-4cc4-a8c3-2cc9920099ca,0b409937-2273-4167-a51d-51b97f664215,Yes,No,Telehealth
