RatingID,ProviderID,RatingSourceID,RatingSourceName,RatingType,RatingValue,RatingStartDate,RatingEndDate
c1e8cf97-b8da-4e38-9944-4b00f6901228,61a8dbe1-bf1a-4a42-874e-f54b2a95d405,44842088-cdb9-47f3-8e14-f04090ef51a0,Healthgrades,Patient,4.2,03-04-2024,02-07-2025
637af968-0315-410b-9202-27a104959deb,c2c0648e-3758-4f16-b62f-30f043b1e63a,fe3acd09-9c4f-4fb4-80f0-fde1ef22d686,Internal Audit,Peer,3.8,26-01-2024,16-10-2024
e6839811-10b1-4fae-a45e-63c662817699,bcf1e407-3d2e-4e6b-86ca-cb60df4217af,864dcf08-c0c5-4293-b004-924e1398b56a,Healthgrades,Patient,2.8,10-06-2021,24-06-2022
effd625b-e681-4686-9ee1-4285e19e076b,d790e0b8-ec5d-4682-b9d6-ebdc5e7a771e,7c6c3e35-77f7-4cde-a273-581fb72a4c3a,Vitals,Patient,1.5,22-08-2020,20-10-2022
69b8d5ad-abf2-4f97-9ff5-bd93dbfbc4f7,a99b137d-ae43-497b-8e06-d099185f97a9,235bc968-994a-407a-b6ce-28589cb06be4,Internal Audit,Patient,2.4,21-04-2022,01-11-2023
efaf5a5a-ffb2-411c-a06a-71736a7a5ebf,381bc2bc-65a6-4a38-8c37-016d7744b9ba,ec3d528e-9fbe-4d9d-9c3b-f9a0a2f6dfe1,Internal Audit,Internal,3.4,01-10-2023,04-01-2024
1e61caf3-1839-46d1-85cd-17c77067a909,4411a3de-3027-4d51-ad4f-d828e1030a4c,615ca6c1-92f8-455d-9e9f-547f1555f818,Internal Audit,Internal,1,11-12-2023,02-07-2025
f6159fdf-9f69-4493-8bd0-3d88fb0fa8b1,6b674a3c-c3c9-4c12-93e6-58d84264c336,c52f6285-fc32-4c73-9659-358ecede1a8c,Healthgrades,Peer,2.1,15-05-2022,02-03-2024
e14645a8-5d0b-46ef-a3d6-785d14242eb9,007d1df1-b680-482c-8e7a-c570330cfc9e,f54c87f9-dacc-4cbc-83c3-5661a0074e74,RateMDs,Internal,3.7,11-01-2023,09-02-2024
076a5711-3f51-42a4-a5f1-b689e90a713a,337bd5a0-5638-4d61-981d-87890d165479,c5a36836-b092-40e5-8db9-65d57988bdf4,RateMDs,Internal,3.6,10-08-2020,07-07-2022
6758cb14-7d18-4cb7-95d6-0db7494562b8,17158c37-1a15-4c0e-967d-2d2401d89792,fcb0d3a7-d566-4cc6-8bf2-dd58de32cc5f,Healthgrades,Peer,4.2,30-04-2022,22-04-2024
e30b27a2-53ff-4b82-8f33-14f343d87fb0,4068b31a-7aa1-4aa3-9f71-4b784efe6916,9edbf31c-1325-4f94-a12a-663a3b1f5fb2,Healthgrades,Peer,4.2,07-11-2020,11-09-2021
749f9419-d201-45c3-921e-85f44d8eb248,59cb966c-d899-465b-a150-84fad5c50d70,8592780f-78e3-4fa3-a209-54edf81c6109,RateMDs,Peer,3.3,26-03-2023,22-10-2024
1ad5e39a-5590-4748-ac61-85242962bc91,57e63dbe-3d4f-4fce-9eb4-ad7c1c1863eb,3a5bc841-4a3c-46d0-b508-4addf4e60e94,RateMDs,Peer,3.6,29-09-2020,22-12-2021
819d30ab-0164-4e2e-a32f-4439ac5d5542,cbce4ec1-694b-40d6-b7e7-c93959384060,d678c8ea-3fd3-4b94-908e-f575d7fd0076,Internal Audit,Patient,1.6,15-08-2023,12-01-2024
af329dfc-4f19-456e-95bf-14daa9125d61,b82314ef-2ce6-40ab-8ba8-612511655bc4,1cb09bad-14e0-47c1-9002-95a98029e635,Healthgrades,Internal,1.3,30-09-2022,19-11-2023
bf60dc1b-33d9-4b5e-a234-4c4f201e36dd,b06808df-b575-47e7-b17f-e101bec6a4e8,34ef9f5a-2520-4d76-b9d8-86e9dfb54741,RateMDs,Patient,4.7,16-05-2021,08-02-2024
35015430-726a-49dc-9575-91411829c8ba,6aaf46a9-abca-4a16-b64f-a298303ad247,5e10e8c5-c269-412d-bf2c-f56e498761ce,RateMDs,Patient,3.3,02-04-2021,21-01-2023
640ce4aa-e865-42d5-bba5-7ba5d519f840,4f4e34d1-279f-4fc1-8d30-34bd6dc07804,b4bae3a9-e25d-49ff-9f74-74de2e0e9a5e,RateMDs,Patient,4.1,29-09-2020,08-08-2021
829de11f-3de3-4009-9623-0cd0c715367c,11b60810-75a4-48f1-8714-08bfef770583,a8c9fff1-501b-4a2a-a258-8a209f5a3bb6,RateMDs,Patient,4.5,25-02-2021,09-10-2021
f5ed6a83-2fbc-4369-80a0-40e6b4ed0c60,d3a58ff5-657b-4eab-8edf-9e0e0019bcd6,f5b145c1-0e5c-4c07-9958-83584d58abd2,RateMDs,Patient,4.4,14-05-2023,23-07-2023
1a561b81-2ffc-4a78-a02a-5eaba1dc44a1,058a2bff-65cc-42e2-a0b1-1ca10534f573,b3736aad-ac1a-4c5c-bbe1-588867731e12,RateMDs,Internal,1.2,24-01-2024,02-07-2025
1be1beac-1f59-4e5e-9f40-b407dda07a94,99abf511-f7d6-4714-b129-5ffbedfff6c6,7b73e0b0-b551-49ca-842e-17d795a5c464,Internal Audit,Patient,2.8,24-11-2022,28-04-2024
f54338d5-3ae8-4ecd-82f2-de758d708b87,d049c22e-272b-4998-b3e5-2c1bdc245a7a,a311e548-9bf9-4369-b02c-6550e35d06bf,Healthgrades,Patient,4.3,31-01-2024,02-07-2025
b3d38984-ce8a-46a6-9a57-86dc3168bc91,d563fd75-b1a3-4aa0-bd83-d901fc7b0819,2cc430a4-0458-4ba0-8f09-d1be611a6488,Internal Audit,Peer,4.1,13-06-2023,02-07-2025
4361c505-7195-4ec3-b3c0-5fc86e9ac26d,ba263c64-8560-43d7-95c4-86ff5114f7fb,7e549605-9b52-4d76-a055-9c3a594bde16,RateMDs,Peer,3.3,12-07-2023,29-05-2025
ce062c92-da0d-4559-84fe-83eb5793856f,e4f5b957-0c4f-4cc0-9b13-adaa2bb1167d,0b066d94-ca0e-46c2-b4da-f06cfcc7d178,Internal Audit,Patient,2.2,13-09-2021,02-11-2022
9ddbb3ed-4d04-44a0-a4cf-8e547a0e5526,cdf7e463-a0de-43b5-a2b7-cd0524273c5d,8dc41760-9be8-4c66-85aa-a8cf6ddc1b65,Vitals,Peer,4.7,24-07-2021,08-08-2023
0e692553-7533-47b5-9b01-8e860e52c6dd,74034907-648d-4198-a341-044ad1f86ab3,8b79c528-e8a9-42ad-91c7-d4a443740dc8,Vitals,Peer,1.5,05-05-2023,02-07-2025
5ae80c4c-c1f6-47cb-9b02-815df8ffc459,de50fe8c-b5e8-4bbf-b567-668ee520b07d,fcfa0f8f-6275-443a-bec1-c28d9d16aff5,Vitals,Patient,1.9,03-06-2024,21-12-2024
b087e7fb-e3eb-4eec-90a9-0836ecede8a0,cfbf390f-4f95-4030-b95b-856bf082c0cc,f978efee-2943-4650-bad9-00fc21321938,Internal Audit,Peer,4.7,04-09-2021,27-05-2024
a2a686cf-a52f-4348-87bf-f23e40e1cf62,15e2e515-4838-405f-9250-ccf777047905,73957b98-6ece-449b-b707-f6f8e5764581,Internal Audit,Peer,1.3,09-01-2022,19-10-2022
ce0d84b9-0112-4093-aef8-d1414477b6ca,e3a6d56f-0c87-4de3-8037-9e11d987d2fc,73f7457e-11e6-4871-a9e6-c577d2b5fead,Internal Audit,Patient,3.5,05-01-2021,15-07-2022
b85e9115-1779-4675-b383-dea5e311a7b3,e4d55dd8-e160-4953-ac89-78606c3fb45a,2bfff4cf-cba9-4394-820e-7d8c33fd210d,Vitals,Internal,5,12-08-2020,15-06-2022
c75ae5bb-b2e4-40de-ac46-1850bf4b4ac3,1c3becdc-28ed-44c4-a841-fa50e3484b8d,6941ae3c-ae0a-4d58-892c-1e46b40db17d,Internal Audit,Peer,4.9,01-01-2022,20-10-2022
83915461-9d32-4107-94f5-904bfc54a9bd,bbf3b56f-f9fe-4498-908c-59380020932c,d3debcc9-b841-454e-9432-6bff58c15687,Internal Audit,Patient,2.3,06-11-2022,30-06-2025
589d4e9e-553b-49f6-85bf-ad29d7c2e0a1,66e0302c-2d58-4715-9dca-65d93a135194,7b222abb-fc33-4ac1-a4dd-367af9c43da4,RateMDs,Internal,3.6,20-06-2024,14-01-2025
a0867110-498d-4347-a167-439da93f8fec,0c650398-f0ed-4085-b5b6-485a6608f0fe,255aaedb-b8ec-4ed4-9e44-309d27fb7f8d,RateMDs,Patient,4.1,24-11-2020,05-06-2022
d2e4e06e-26e0-4e3b-81a6-abb6b335fe4d,b80ce382-5bc2-45bc-9f6d-8be1f033eb9f,177222e3-ae7f-4f99-a536-d16f6cbc31c1,Healthgrades,Internal,4.8,29-08-2020,14-03-2022
4cb63e23-3b89-458b-8b3c-8ab1716cbf0e,4f37502c-ffc2-48b6-a9b2-eab094a74be6,9ac50c8d-9894-418a-96fc-882308f72a86,Internal Audit,Peer,2.1,16-01-2023,14-01-2024
2e04897e-53da-4c41-a663-8177d752bae0,98d0f6f6-2452-43ec-b2aa-9561a4cfc817,dbec2cc4-95b4-432d-aa95-fb477073bbd6,Healthgrades,Peer,4.2,11-11-2022,13-01-2025
153073c4-6a32-4127-b323-4cd1fee5ecc1,fc2f79c6-b752-45ad-8340-1ca1ae710b1f,ec148db9-33cd-4192-9b74-275c59360d45,RateMDs,Internal,4.8,22-11-2021,03-12-2023
c61ba34f-3465-430f-88e5-5ef118177657,070a1b75-6328-442a-b74d-a3cfff883ee8,b4de690c-9f0c-47d3-81bb-4b0638336c92,Internal Audit,Internal,2.8,24-01-2023,11-08-2023
e697f34b-7714-4fb3-9de1-5b94c50e5aba,d67fe8ea-3983-431f-acd9-addd089c3dfb,7a25c182-5bcb-4fbb-9fd9-5978337cda91,RateMDs,Patient,2.1,15-07-2022,07-02-2024
a6620558-4f63-49fc-aed6-dc366f305956,9e0ac5bf-fbc8-4c17-a7a9-630af1d69f5c,fc077adf-8ce3-4152-9c43-df31c14783a3,Internal Audit,Patient,3.4,14-01-2021,17-08-2022
18e0b7db-146c-477a-bab6-0a08fe312dae,d08b3436-eaab-40b8-b89b-62f5cd849884,46343ca1-ec03-47ea-b0a8-c5796ea97451,Vitals,Internal,2.5,19-09-2020,18-06-2022
017cf722-3f9c-4885-89fc-87a76d2c0992,b45fd164-e4d6-4af2-9e31-e01f6ff8c20a,dff32dd3-503e-4086-93e2-962b6e90ea31,Healthgrades,Patient,3.2,21-01-2022,06-07-2023
274a0209-f5e4-4e35-bca5-9b0719721f74,dbef7df7-8b23-4572-baa7-09967cbac02f,ecd17038-1b0a-4242-9bb5-4a23a343b71d,RateMDs,Peer,1.2,24-07-2020,16-03-2021
f7067607-8c18-402e-aa10-72d15ec70672,3630c879-0a14-4e84-8ba8-f43e35815757,475a7aab-f0ed-42b8-839a-199c4ea4c997,Healthgrades,Internal,1.3,23-07-2020,26-02-2021
103b6f0c-4e39-489e-948b-73e5bc4455a7,f8df6870-b460-482a-babc-dae72b5a6c92,cbc4134c-4393-441c-ba28-d105b269deb7,Healthgrades,Peer,4.7,11-11-2021,16-05-2022
7c3e3576-7da2-4a44-8de2-1285b7169744,d63d9364-4f7f-4b31-8d17-6601f6a3907a,2920e54a-4647-4d31-9401-69b677557d19,RateMDs,Patient,2,02-01-2023,06-11-2023
f5134ed0-5227-4a04-8f22-94837bc47491,c382f007-ae1f-4aa3-88f4-c3e89e1e743a,da4ba210-99c0-4f3e-9dba-3ca46756f2f6,Internal Audit,Patient,4.9,13-04-2024,02-07-2025
cfe7f5a9-4fd3-4fc5-ba3d-8317ae169946,eb007fc5-47f5-4bbf-99b2-34e85efda78b,96cc18dd-8c53-4fad-aba6-1cb7f792e0a7,RateMDs,Peer,2.2,10-01-2024,02-07-2025
392fae93-e338-40b5-9c4c-d074d7e70449,77040c82-52da-4f69-bdb1-b690484dad63,5aba7a29-d99e-4c65-a6e2-7873c942704f,Internal Audit,Internal,3.8,10-09-2022,14-02-2024
41d9ff3e-c362-4904-8bab-62885487623e,10ef430d-a7a0-45b4-9fed-08141fb520c9,d585b95c-2c33-4fcd-9edc-26b008c79d4d,RateMDs,Peer,2.2,12-02-2023,08-12-2024
631db5a6-237e-4702-94b0-d2047c1f5f03,1434edb2-0427-4768-b022-afb927e51724,2d08b16a-41b7-4849-8536-59d08cc43749,Internal Audit,Internal,4.5,22-08-2021,15-03-2022
0a0fe894-4c36-4a9b-802d-e849f58172d4,e7e400f7-0292-4aa5-a043-7cb0909a92d9,e42eb49c-3a7c-4b4c-a7d0-505e0c4a7217,Vitals,Internal,3.7,10-02-2024,02-07-2025
f11a9051-77d6-4014-9e4a-eb41abcbb7aa,31af81bc-4d6a-4407-a8a9-4b01fd392a20,f5aca1d0-eed7-46db-80ce-f3ad28fff12b,Internal Audit,Internal,3.8,27-09-2022,19-04-2023
a08aee82-944a-452f-803a-529641b10290,6e51f1f8-54ee-4632-8bb6-a4e457a952ef,d0c46aaa-9686-4cdf-9b9e-9af8712f3557,RateMDs,Internal,2.7,17-02-2022,11-05-2022
b5272eb3-5f49-4c75-84f2-cc6a06ad4bc3,6b1097e2-8cf7-435a-a535-dfae132da57f,57c3c583-c52b-4307-9a3b-471112e79194,Internal Audit,Internal,3.3,25-03-2023,02-07-2025
113b70da-f246-42b8-9a77-1412fdcb147f,b0d14395-0b9b-4652-a7d3-53e81ed9c405,8eebea11-b13b-4c01-8619-7c13788d3ca7,RateMDs,Patient,5,27-02-2022,18-08-2024
7e2df6e6-0b3d-4220-bfe5-31b6960343c3,eaab35af-787d-4a7b-882f-6dffbfaea47a,155322a5-c73a-4e19-ba0b-5c9e17d48d81,RateMDs,Patient,2.5,16-12-2023,02-07-2025
c118577b-6874-4478-9241-7a0020327ab4,4c9f9252-3d29-4433-afa2-17b6b3715596,73db14f2-ae5f-4e98-ad71-410bdb94c9bd,Vitals,Peer,2.6,23-04-2021,07-05-2023
bb2b0341-c20d-44df-8ee7-6c951b94e22b,72448fc1-4e0f-46f0-b7f9-1fd6bceb1a6f,43ec2141-37df-484a-8328-e5225a6745e0,Internal Audit,Patient,2.8,31-05-2022,28-10-2023
500cf4a4-a6ce-4f5b-be8e-a26a07d0ea1e,c5de1ad9-daa4-4ccb-90cb-b69bccf15539,82608e57-0cf9-4968-a253-c63c782d166b,Healthgrades,Peer,4,26-12-2023,02-07-2025
08577ad7-3055-43b0-98bf-05852652987f,649ad85d-dd59-47cc-8ce5-774be6eb8c33,295d418b-d751-4759-a6c5-95563662eeec,RateMDs,Patient,4.3,25-03-2024,05-02-2025
70e9a38b-9390-4902-bd88-a8ae6a6cdbf3,b42e3b35-cfac-48fc-b996-953a21a9190d,a3abdab8-376c-4a92-8d74-f82cc7dbb87c,Vitals,Peer,1.2,31-07-2022,02-08-2023
5f10aaea-5757-4502-a331-7ac3ae2a6024,0916d118-26fa-40b3-b731-7bda4c0e558b,0f3f7c6a-b948-41b4-ae8b-b86be7bae91c,Internal Audit,Patient,2.2,01-02-2023,13-03-2024
dad8f96b-3037-4b25-b185-d96f5f3bd6b1,3e0e4734-ab64-401e-8661-42f849d7b71f,7737797e-c845-4837-a3cb-9624d283d3fd,RateMDs,Internal,3,08-08-2023,12-06-2024
3843d12c-6124-4032-bf9b-f87846244d6a,e1dd28b9-a866-4262-ac03-66dd025b0837,09460569-6a42-4081-9cb9-33288e52d515,Internal Audit,Patient,4.4,30-11-2020,03-03-2021
7f83baa0-61a1-429e-9b51-b9c62811055b,ea59e903-012c-4270-9a68-a8905c9d8071,efe2d968-04fd-42d1-91be-e373c7ce88a1,Internal Audit,Internal,3.7,24-05-2022,15-10-2022
3ff6fc49-c91b-4ff5-87a6-848a3859b425,98d708e2-35e1-4139-ab2e-bd84079a2e86,ff24ad8e-5f02-4024-8e88-00774f48ffdf,Internal Audit,Patient,1.2,06-11-2022,09-01-2025
46a7c7b3-884b-4892-a850-2ff26a2cd943,02294215-4e46-4f84-b827-06e90cfd9079,cfc53ab3-203c-41c8-b674-f8d1be9bbecc,Internal Audit,Patient,4.7,25-02-2022,08-10-2024
32cbb562-4d39-4716-b435-d67c668c0f57,a941d146-f870-4d8b-923b-ecd6273f8f03,70dcd7de-93b2-4de8-aa78-7eabef8ada90,Healthgrades,Peer,2.1,27-04-2024,08-03-2025
99d4d20b-8777-45bf-9f12-ad0f3936a951,6827349c-c8c1-428f-aced-b45dc9cab408,1ff67330-c24b-44cd-8b42-b2656ee24868,Internal Audit,Patient,4.3,10-05-2021,27-02-2023
7f11b6cb-ce85-4eb4-9a23-520d734576ba,4d202fcb-3d5a-4dbf-b21f-cb81c4004aad,1c94c748-2678-4877-9cb6-2a59f89e198a,RateMDs,Peer,4.5,16-02-2023,27-10-2023
af7e44ca-eb0f-4e54-b9d5-d805576be457,6e93291f-69e4-4f2f-8a42-eebfc76837ee,58fe0c47-da2a-461a-af44-a7f85cb322d8,Vitals,Peer,2.3,05-02-2024,15-03-2025
932b96c1-645a-412d-8231-6859b6a39abb,2ccc1686-4e34-4e3c-a22a-c3dbaffab584,8f6adbfc-31f1-465e-8a02-121ecb906008,Healthgrades,Peer,3.1,17-07-2022,23-09-2024
717be2ed-0e15-4c61-9e73-5c3de8612efb,68a1b883-6203-4ce9-8ccb-b18b05171332,c42cc30b-6536-4f1f-8e87-f6966c8e37a0,Internal Audit,Internal,3.9,16-08-2020,13-12-2021
bd56efb0-e96a-4e20-b02b-cfe5c598d921,3a296e95-61db-4feb-9ff5-0c5c61aa4da6,d44e84d2-77e8-48c7-b33d-957b9bac4e07,Healthgrades,Patient,3.8,05-02-2023,13-05-2023
fc8a5d5b-ced5-4953-8975-9cbf51156617,46d3aedd-1219-40ff-9f02-30f47b712a54,9997ad1b-40ac-458c-951d-752238ff15c7,Healthgrades,Internal,2.6,14-09-2023,25-01-2025
0ae2e74a-6571-4963-827e-b270621eff93,b6e0c314-8938-46cf-be65-b34206a3b245,646deae8-281b-4dc4-a7fa-0636321456b3,RateMDs,Internal,3,22-02-2024,31-07-2024
506e6ba5-3387-4c89-9a87-216da0c6c8e5,fdec2698-9d6d-492e-b01b-8c0ddf1e4b17,c48c21d4-9505-4ecc-be52-d114914a02e5,Vitals,Internal,3.2,23-09-2023,23-03-2025
2f93f1f7-d2cd-4bd6-a159-6279ccf839c8,f2c71b12-0c02-4136-9e27-1604bbb4a0ac,6a8c18ef-9468-4990-a651-dd5ffaeda8cd,Internal Audit,Peer,2.1,03-10-2021,17-05-2024
95df47a8-5640-4902-b05a-3fd377f445fb,c08bcebe-8aa3-43eb-8647-8de62beb3846,8774feeb-28a9-4a24-be81-42670b74dade,Internal Audit,Internal,2.1,09-11-2022,24-03-2024
87c840b1-e88b-4469-b326-2d542ba110f6,54af93a9-3d86-48c3-9973-9c4f7ae2cbd3,2754ec66-7a5b-4983-976f-249218176513,Vitals,Internal,2.9,14-11-2021,04-01-2022
617c6ba0-f008-4e34-8162-aa085d490eb4,badbef05-79fd-4508-973e-684fef0bcab8,f3fd0b48-fc0c-44b4-a25b-725b0c76fe4a,Vitals,Internal,2.7,22-01-2024,02-07-2025
02a0b432-24c7-4ba6-bafe-96063b615513,e41e0424-cbd7-4eb5-b8f7-6a999db6ebb4,820bb487-de9b-452d-bafe-71c57591d4ab,RateMDs,Peer,3.4,07-11-2022,31-12-2024
bf67eb46-403a-4f50-83ac-7c74fac5dda7,8774c62d-5692-49ae-9d68-cb096a9307da,4881b671-6d87-4a17-8549-ac5ef1fa8ff1,Healthgrades,Peer,3.1,20-12-2022,13-04-2023
359513b8-379b-413c-b7c3-77eeba5ac07c,88f055d2-fcc7-4bf0-8a54-261601244a20,8c2d2d84-eca4-4679-9382-572bcdc32409,Vitals,Patient,2.2,06-05-2021,12-06-2022
022c2e43-321c-458b-aef0-cf9cbf65226e,ab047ee7-7fba-48c7-94a3-a5f526c47397,c9c53fa5-cdcd-4041-a282-488225e84d45,RateMDs,Internal,2.2,20-01-2021,03-01-2023
0759c688-b732-4a99-b5c8-897c61ed72fb,32b6edf8-6366-419e-80f1-45ea6452623a,72a1b03d-ce01-4585-aa89-c9954feb7174,Vitals,Peer,3.8,10-09-2021,21-01-2022
41fcfbae-9e64-4fa5-a814-50da5b910be7,055e6d8d-a22b-4682-8ffa-0c8c008c2743,479cc477-65e1-49e7-a19f-5ebc7823a0c1,RateMDs,Internal,3.1,30-09-2020,18-09-2021
26ca81c8-dc4b-47b8-adf7-cb6e58f08f8e,826276d5-285d-4a1a-a2ea-4add6db10838,9b3fe008-6cd1-4601-ac68-1fe0c295e960,RateMDs,Peer,2.8,16-03-2024,02-07-2025
5c3340ab-8a00-494d-966b-9bd26875754c,41502485-deb2-45a1-ad2b-53633a300c85,348a128d-a32f-4ba7-91da-d8a321a8f4a4,Vitals,Internal,1.1,04-10-2021,18-04-2024
fd8b9967-a56e-4eea-ad3a-be8410e5d73b,2e165245-600a-49c7-bc71-effac0a7fd16,f3076328-9bb3-4b39-8dcb-d0cb9a47e584,Healthgrades,Internal,1.7,14-07-2023,27-05-2025
3ee4a282-65dd-42e7-8c09-1bd507fcdd97,2e11326e-b329-4cbd-a611-20f3adeb5408,f3e3a84c-14ab-410d-aef9-7e93ef368d2f,RateMDs,Patient,2.2,27-06-2024,02-07-2025
f1ab163f-e7c1-4df6-a320-cc7080457112,1f5ca301-c455-4d81-9969-589f0f2a8b5b,0ae7d34a-a261-471c-ad73-8654cf395eba,RateMDs,Peer,3.4,23-08-2022,14-03-2025
969650a2-1267-4d5e-a1c1-02d6a0978e9b,62507609-80c1-43ab-8865-d402da5d9f99,4c2fbd3e-4533-493d-97cd-5b9a1813d3d3,Internal Audit,Patient,1.8,22-07-2023,10-02-2025
bb43b568-394a-46b2-92ee-e4d63ef1ab6b,4d71f5f0-984c-468c-9ac1-2b6526a33af9,7cb61166-9e72-49de-95b0-81929a2489e6,Healthgrades,Peer,2.9,13-04-2024,02-07-2025
d1b579a1-5199-425f-919d-e7b3bf9d67fa,f576fbec-794c-4252-b6b8-1618a5026930,3f9efddc-80f4-48de-b34c-3cefc96dcfe5,Healthgrades,Peer,3.3,16-08-2023,24-10-2024
ae5b2e21-1d25-475e-9a78-d4c43a947e64,28bf2263-0e36-4f04-adbd-b5b0cae36dd0,1ecc3831-3fb1-4f08-b1c3-9ae19e2a7ba6,Vitals,Peer,3.4,10-08-2023,22-03-2024
3c5b6b40-2a8b-4659-9479-a1a55a0db545,7a96dfde-b486-47f8-bcda-a971b2cfa062,55b2467f-8174-4b09-862b-db27a240cad5,Vitals,Internal,3.5,13-08-2021,14-05-2022
c7d72d59-32ca-421f-baf6-b7640301f1f6,da849c68-6442-4ddc-b4b1-47afb6743ddd,be615a1c-a752-40dd-aba5-281903867aa6,Internal Audit,Internal,3.7,02-07-2020,01-02-2021
4a582aa6-ec48-4e32-ad70-d8f1e033400c,270debf7-a79a-4a7f-99e9-ba7ce0dadc93,5e36eea3-388d-4a3d-8eee-c21a77148a1c,RateMDs,Patient,4.7,17-03-2022,14-10-2024
d8f77a69-e30f-4740-9017-a6eebcf3f08e,47df5475-b95c-4c62-bfb0-c1a052f29d2f,08bc0368-5d95-43c2-b9a7-ce9430258712,Internal Audit,Peer,4.1,04-03-2023,10-06-2025
518f93df-20af-46d9-8070-c01a359b9b93,bf6e2dd4-fd02-44a4-be78-a5d61eb2e4bb,05ee2752-3c51-4461-b040-4c6a1d991d5d,RateMDs,Patient,3.6,08-09-2021,19-11-2023
7c4dee9d-2647-4137-8ccc-1204f5ec8715,843a4690-2db9-4724-988a-b000338f52f6,76038e8e-6a27-42b6-a62f-22126986a136,Healthgrades,Patient,1.8,22-07-2021,20-12-2023
ee9df55f-4bc6-4c6b-860c-250e378730ee,3f7074d3-feba-4189-b7ef-222df97f4858,76e0d24e-5378-4404-89ec-41440a8a1ac8,Vitals,Patient,2.1,28-05-2022,15-06-2024
66bcbdbc-cca5-4191-b001-20bd5dfac284,ca87a9a6-a9ff-448e-9aaa-2d31ef56dfba,c1be8b8b-4493-47d7-aa9f-74c88da940ac,Vitals,Internal,4.3,25-12-2022,01-10-2024
66ecdd78-7e49-48a4-bda4-4a964fc12fc2,287ceab3-0c38-480b-96d3-de6c1f7bcdb7,5cac5a71-d83d-4075-a6d7-0d2d3dbbf906,Internal Audit,Patient,2.5,18-09-2023,02-07-2025
872e5685-120a-48ca-8e10-6f5d85f5ec91,add73e1c-5344-4ea7-b86d-9167f8e1fec2,5227fd4f-a825-4c01-add1-9d7ef65f14e2,RateMDs,Internal,3.7,07-07-2023,02-07-2025
f36fb665-bcff-41db-a0ca-400e64c058b3,9b585900-8bf4-451f-97ef-4dfab41ea9e8,e722d2a0-0b4f-4f91-b5a9-67165d8f5d0f,Vitals,Patient,3,19-08-2022,19-09-2024
e0124530-94fc-4526-92a1-9665ccc57d07,ef3dd63c-02e1-4957-bba2-f51d6e7a9da4,424a490e-0c9f-4e96-a61c-bbbe428b1864,RateMDs,Peer,2.8,15-02-2024,02-07-2025
20fcad7f-6364-4b14-8208-1d8ac3c67ba8,2c4d0bcd-c751-4846-83ff-63f42fb47c2a,46567e1f-865a-47c7-a4d8-6010c5dc1866,RateMDs,Patient,1.9,03-12-2020,29-09-2021
e1550bce-319c-4c4a-a543-31ce6886bce1,3b434f54-9fb8-41cd-ada5-21bcfacdb8b3,58ea224b-b6b7-46ba-9b94-5443cfc4bd83,Healthgrades,Peer,1.1,03-06-2023,22-06-2024
1d88a8d6-f502-4edf-a2c7-f1c879e257b6,9b6691e1-6cf6-4b82-8b14-007cc8d2a290,a7247e41-8e8f-4b56-a633-2d12fcd4e13f,Healthgrades,Patient,3.5,06-10-2020,04-05-2021
4419765e-8494-4817-8006-efcc96528bd1,c093789f-d58b-4b9d-a752-9f49ca2977cc,7c25f709-06a7-4cfb-9ef7-d6e1f3492ffb,Vitals,Internal,1.9,07-07-2020,24-02-2022
f83f1be3-ab1f-4e8a-baee-8c0c6e1a6ea6,13dbce3e-ce4a-4c7f-ab96-c6bd8a382859,43f63ac5-27c2-4a33-9914-f493a945bcbd,Vitals,Internal,4.1,22-12-2020,30-05-2023
21a4b0d0-1341-4a94-b6b2-edce53ea5aef,6fad0d64-70af-4b34-bc69-baafdb8c8b3e,c0ea4397-6b29-468d-aa37-8e11cc1eaa39,Vitals,Patient,3.1,16-04-2021,12-10-2021
73013c06-6dda-4097-aafc-b366de244f53,1b084ea9-b7d4-4039-88e4-89402a08da49,3d430a4f-8e12-4313-90fd-b3c9b173754d,RateMDs,Patient,1.1,02-01-2021,23-05-2023
f44b0af7-e573-4ccb-bc7a-760fbb882eff,b0844ba1-a0d1-48be-b13f-8a9c8c6d4a2e,22763972-0091-41bd-ba1b-f81cca4dc72c,Healthgrades,Peer,1.9,03-08-2020,05-11-2021
30aa002a-e88f-4938-9c79-13bbd1e94dcd,cd86b247-fe0b-4378-a2d9-3a343528fbec,f7fe2031-49f1-4164-9790-2cf4eb45c875,Healthgrades,Peer,1.6,25-04-2024,01-06-2024
b637e793-8aaa-4dac-b992-34faeec877b3,b4372f0d-9c1f-42a1-8224-d7a5c7968d39,e2765c3b-9fdd-4f93-a672-6e837221d21d,Vitals,Internal,3.8,20-08-2020,08-09-2022
c6f3b7fc-1f7e-440e-b764-567ff04038bd,ea3331a3-18a3-4469-9ee5-fd2832b7ffd3,19a50bc4-03af-4bca-8d77-b746ec7dfa95,Vitals,Patient,2.8,13-03-2022,26-05-2024
d58a1b50-c64f-4943-bd64-5c945c08bfbc,f90df0cd-1a70-4d58-934b-a02004fb43c3,daeb7d43-0188-4599-92b7-2c184941714a,RateMDs,Patient,3.8,07-01-2022,15-10-2022
e3e077fb-931b-4d95-b2ed-1c8a51afce39,b07f88ce-a56e-4270-accd-35aedda53cfd,561f67dd-6e7b-4f98-8e2a-89a336e659f6,Internal Audit,Peer,3.4,26-06-2022,20-11-2023
