ProviderLocationID,ProviderID,ProviderAvailabilityDayOfWeek,ProviderAvailabilityStartTime,ProviderAvailabilityEndTime
09ad9cee-c3e5-4b36-a359-f1116c32ea56,e3a6d56f-0c87-4de3-8037-9e11d987d2fc,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:15 PM
0153e543-dc81-4f80-9633-e6dc059898fb,e4d55dd8-e160-4953-ac89-78606c3fb45a,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:45 PM
6082c9e9-a8c4-453d-a9d8-aab8057a30fe,1c3becdc-28ed-44c4-a841-fa50e3484b8d,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
4337a323-1786-422a-8939-ca01c734940b,bbf3b56f-f9fe-4498-908c-59380020932c,"{Tue,Thu,Sat}",9:00 AM,6:00 PM
fbc768f3-0aff-4549-9ab0-fc6769db3566,66e0302c-2d58-4715-9dca-65d93a135194,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:30 PM
3011e94a-20c6-490a-890d-7943bdbe6ee6,0c650398-f0ed-4085-b5b6-485a6608f0fe,"{Mon,Tue,Thu,Fri}",9:00 AM,5:15 PM
84931fe1-df83-4fb1-8974-6e37339f2a2e,b80ce382-5bc2-45bc-9f6d-8be1f033eb9f,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:30 PM
eef04bc5-5613-4be7-a5a0-80a6324af34f,4f37502c-ffc2-48b6-a9b2-eab094a74be6,"{Tue,Wed,Fri,Sat}",9:00 AM,4:30 PM
79bbe54a-0c60-4ec4-bd41-6c288cd2c40c,98d0f6f6-2452-43ec-b2aa-9561a4cfc817,"{Tue,Wed,Thu,Sat}",9:00 AM,5:00 PM
6f6342eb-cc26-43a5-b20a-f527dd737a27,fc2f79c6-b752-45ad-8340-1ca1ae710b1f,"{Mon,Tue,Fri}",9:00 AM,5:45 PM
00832ab2-8a43-411d-8fa9-1260563c19c2,070a1b75-6328-442a-b74d-a3cfff883ee8,"{Tue,Wed,Fri,Sat}",9:00 AM,4:00 PM
5514baf8-f8b2-4083-99b1-0761d6526afa,d67fe8ea-3983-431f-acd9-addd089c3dfb,"{Mon,Tue,Sat}",9:00 AM,5:30 PM
2893b9d7-63a3-4da6-a4df-0c227c55a13a,9e0ac5bf-fbc8-4c17-a7a9-630af1d69f5c,"{Wed,Thu,Fri}",9:00 AM,5:15 PM
afb82010-33a2-4c0d-b255-ee6047ea0d6d,d08b3436-eaab-40b8-b89b-62f5cd849884,"{Wed,Fri,Sat}",9:00 AM,6:45 PM
7265fd47-ec95-43bf-83de-5212287a58e9,b45fd164-e4d6-4af2-9e31-e01f6ff8c20a,"{Thu,Fri,Sat}",9:00 AM,6:00 PM
b708e56e-1c11-4692-ba03-a4cbe2b967e1,dbef7df7-8b23-4572-baa7-09967cbac02f,"{Tue,Thu,Fri,Sat}",9:00 AM,6:15 PM
9a4da0c2-f54c-4878-a901-1dd0ff16a5bf,3630c879-0a14-4e84-8ba8-f43e35815757,"{Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
a291ee41-053e-4a76-b2a8-816e889e50c6,f8df6870-b460-482a-babc-dae72b5a6c92,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
c34e490e-2e6c-42bb-a782-ba4b5be3ff12,d63d9364-4f7f-4b31-8d17-6601f6a3907a,"{Mon,Wed,Thu,Sat}",9:00 AM,5:45 PM
80a890f6-fc58-455f-9fbb-cf93fada6a77,c382f007-ae1f-4aa3-88f4-c3e89e1e743a,"{Mon,Wed,Fri}",9:00 AM,6:45 PM
aa6da88f-9710-413c-8470-54701db5d67d,eb007fc5-47f5-4bbf-99b2-34e85efda78b,"{Mon,Tue,Wed,Sat}",9:00 AM,6:00 PM
34c73975-185f-43f7-99c3-7ec5badfa769,77040c82-52da-4f69-bdb1-b690484dad63,"{Mon,Wed,Fri}",9:00 AM,5:30 PM
dd12adb1-7c95-4097-9779-12e129d35061,10ef430d-a7a0-45b4-9fed-08141fb520c9,"{Mon,Thu,Fri,Sat}",9:00 AM,6:45 PM
8086b3da-4207-4ab9-b28e-8f763baa8ec5,1434edb2-0427-4768-b022-afb927e51724,"{Mon,Tue,Thu,Fri}",9:00 AM,5:15 PM
9d1db3c4-14f9-4a26-bbf7-00149345b419,e7e400f7-0292-4aa5-a043-7cb0909a92d9,"{Tue,Wed,Thu,Sat}",9:00 AM,5:00 PM
522e6605-97bb-4804-929b-dbc529f423a6,31af81bc-4d6a-4407-a8a9-4b01fd392a20,"{Tue,Thu,Fri,Sat}",9:00 AM,4:30 PM
578c2b4c-81d1-4f27-985c-e9ebd2916ff6,6e51f1f8-54ee-4632-8bb6-a4e457a952ef,"{Tue,Wed,Fri,Sat}",9:00 AM,5:15 PM
22ba00ea-4302-4826-b942-a64ed971927c,6b1097e2-8cf7-435a-a535-dfae132da57f,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:00 PM
2e3a6e84-53fc-4f6e-9fab-0eb86e7f2471,b0d14395-0b9b-4652-a7d3-53e81ed9c405,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,6:00 PM
ceea4d2a-c86c-42e0-9842-ab584fa72ee5,eaab35af-787d-4a7b-882f-6dffbfaea47a,"{Mon,Wed,Thu}",9:00 AM,6:45 PM
d63b7729-06d9-4e40-a5bc-f5e6178f5b7e,4c9f9252-3d29-4433-afa2-17b6b3715596,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:15 PM
6eed5a7d-5715-4e6a-8967-6403b912f09f,72448fc1-4e0f-46f0-b7f9-1fd6bceb1a6f,"{Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
ebe7f712-1f6e-46bd-8316-1c077d0684bd,c5de1ad9-daa4-4ccb-90cb-b69bccf15539,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:30 PM
d3ca1086-9a7e-4118-90f9-f596f1d889ed,649ad85d-dd59-47cc-8ce5-774be6eb8c33,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
19f8aed3-83cf-47bd-a9d7-2a1a567c5abb,b42e3b35-cfac-48fc-b996-953a21a9190d,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:45 PM
8ff23140-99f0-4340-8ff7-ab1bf5c84dad,0916d118-26fa-40b3-b731-7bda4c0e558b,"{Tue,Wed,Thu}",9:00 AM,6:45 PM
42dbfa11-e6a5-4846-b7b7-30af5510034f,3e0e4734-ab64-401e-8661-42f849d7b71f,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:45 PM
3954a7fd-a9d3-4e41-b614-f67803c98f82,e1dd28b9-a866-4262-ac03-66dd025b0837,"{Tue,Thu,Fri}",9:00 AM,6:45 PM
a5d5ae5f-1444-44ed-b4cb-d0df8ecf518e,ea59e903-012c-4270-9a68-a8905c9d8071,"{Wed,Thu,Fri}",9:00 AM,4:30 PM
74242327-45c4-4922-a61e-423c6de0aa1c,98d708e2-35e1-4139-ab2e-bd84079a2e86,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
70629a54-fc43-4ddc-ab88-8dd084434fa2,02294215-4e46-4f84-b827-06e90cfd9079,"{Mon,Tue,Wed,Thu}",9:00 AM,4:30 PM
da4ff611-79cc-4c7b-b409-9b4ad8f310a1,a941d146-f870-4d8b-923b-ecd6273f8f03,"{Tue,Wed,Fri,Sat}",9:00 AM,6:45 PM
d8a5f670-99be-474b-8068-aa4de585641b,6827349c-c8c1-428f-aced-b45dc9cab408,"{Mon,Wed,Fri,Sat}",9:00 AM,6:30 PM
2b11176c-3377-476d-a991-3f164919bbea,4d202fcb-3d5a-4dbf-b21f-cb81c4004aad,"{Mon,Tue,Fri,Sat}",9:00 AM,6:00 PM
75dff7eb-6dbe-4d40-96a8-4e40aedaafd1,6e93291f-69e4-4f2f-8a42-eebfc76837ee,"{Tue,Wed,Fri}",9:00 AM,6:15 PM
4b6b2eb3-48d0-45d2-85b6-812da346729c,2ccc1686-4e34-4e3c-a22a-c3dbaffab584,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:45 PM
beda8115-6293-48c9-9ae1-d10fce216b21,68a1b883-6203-4ce9-8ccb-b18b05171332,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,4:00 PM
b32933f4-ce67-4ca7-8790-8f6f4ba4e4e8,3a296e95-61db-4feb-9ff5-0c5c61aa4da6,"{Mon,Thu,Fri,Sat}",9:00 AM,5:15 PM
9bb8a882-05ed-47e8-91e3-b7aa1afe3441,46d3aedd-1219-40ff-9f02-30f47b712a54,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:00 PM
5c0ce19e-fc75-4725-97ec-20bfeea1cd3a,b6e0c314-8938-46cf-be65-b34206a3b245,"{Mon,Tue,Fri,Sat}",9:00 AM,4:00 PM
db09db9c-1a70-4a5a-ba8d-c70bdd93a094,fdec2698-9d6d-492e-b01b-8c0ddf1e4b17,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:00 PM
ed1698aa-d04e-41eb-a4c4-d3e0db8f0cf2,f2c71b12-0c02-4136-9e27-1604bbb4a0ac,"{Tue,Wed,Thu,Sat}",9:00 AM,4:15 PM
74f870b9-c583-4807-9dd9-5d90b4e36ef0,c08bcebe-8aa3-43eb-8647-8de62beb3846,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
e29f8b9f-6a93-48fa-baad-2ef177e0a174,54af93a9-3d86-48c3-9973-9c4f7ae2cbd3,"{Tue,Thu,Fri}",9:00 AM,4:45 PM
7a18d261-dcaf-4ce9-9666-65f63a10ee75,badbef05-79fd-4508-973e-684fef0bcab8,"{Mon,Tue,Thu,Sat}",9:00 AM,6:30 PM
d0ad4510-70e6-42b8-aceb-93f315e6e327,e41e0424-cbd7-4eb5-b8f7-6a999db6ebb4,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:00 PM
7ac49d0f-7b95-4178-bffc-ffa58fe198b2,8774c62d-5692-49ae-9d68-cb096a9307da,"{Mon,Fri,Sat}",9:00 AM,6:45 PM
34f15799-9cd1-4f88-8c4e-20b77cd49388,88f055d2-fcc7-4bf0-8a54-261601244a20,"{Mon,Tue,Wed,Thu}",9:00 AM,4:45 PM
2cc805d9-9308-4fe9-9014-6b1d64a19ecf,ab047ee7-7fba-48c7-94a3-a5f526c47397,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:00 PM
34766a30-efe7-43fb-9237-a3485ebd2dd1,32b6edf8-6366-419e-80f1-45ea6452623a,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:45 PM
2506dd7d-b2b0-4888-a1a0-f22e23bca705,055e6d8d-a22b-4682-8ffa-0c8c008c2743,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:00 PM
a70aa64b-5a52-417a-96d0-6a9717d22829,826276d5-285d-4a1a-a2ea-4add6db10838,"{Mon,Tue,Sat}",9:00 AM,4:30 PM
e518c680-e806-4e2c-9676-db494f96fdd1,41502485-deb2-45a1-ad2b-53633a300c85,"{Wed,Thu,Fri}",9:00 AM,5:15 PM
10d6d962-9acc-44d9-a5c7-d4688025e5b1,2e165245-600a-49c7-bc71-effac0a7fd16,"{Tue,Wed,Fri,Sat}",9:00 AM,4:00 PM
fffbfcf7-d9a5-469b-98c2-f89d8f43818d,2e11326e-b329-4cbd-a611-20f3adeb5408,"{Mon,Wed,Fri}",9:00 AM,6:45 PM
51de5742-cd7a-4f69-960e-0b37bc7077f7,1f5ca301-c455-4d81-9969-589f0f2a8b5b,"{Wed,Fri,Sat}",9:00 AM,5:00 PM
1bcb2300-57b8-480c-aa1a-75f7d5704c29,62507609-80c1-43ab-8865-d402da5d9f99,"{Thu,Fri,Sat}",9:00 AM,6:15 PM
ea19a1b5-72dc-460c-9c00-27a0c6aa7671,4d71f5f0-984c-468c-9ac1-2b6526a33af9,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:00 PM
88cb477e-84a8-4c1a-82ca-7cb3b89896c2,f576fbec-794c-4252-b6b8-1618a5026930,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
d4a122d9-1ec5-4bc3-8d49-4e75de18dd16,28bf2263-0e36-4f04-adbd-b5b0cae36dd0,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:45 PM
93265b0c-bc5b-40d1-bfdb-8062e7568840,7a96dfde-b486-47f8-bcda-a971b2cfa062,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:15 PM
a58f2111-506a-4d5a-9299-c38581789490,da849c68-6442-4ddc-b4b1-47afb6743ddd,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:30 PM
d27427e0-42e4-4e9e-a542-cf19ede88c2f,270debf7-a79a-4a7f-99e9-ba7ce0dadc93,"{Mon,Tue,Thu,Fri}",9:00 AM,5:00 PM
5c8b992c-6ab2-4876-b53a-4ebad97373cf,47df5475-b95c-4c62-bfb0-c1a052f29d2f,"{Mon,Wed,Thu,Sat}",9:00 AM,4:00 PM
f26e66f8-e39a-4b40-b618-32f10e00700e,bf6e2dd4-fd02-44a4-be78-a5d61eb2e4bb,"{Mon,Tue,Fri,Sat}",9:00 AM,6:30 PM
ee0f45e9-7775-4029-b952-0c58baf05670,843a4690-2db9-4724-988a-b000338f52f6,"{Mon,Tue,Thu}",9:00 AM,5:15 PM
3da3ef5a-1f4c-4205-8657-c5a1f83305eb,3f7074d3-feba-4189-b7ef-222df97f4858,"{Tue,Wed,Fri,Sat}",9:00 AM,4:30 PM
84dc2a8c-03e5-4285-bc69-10d158f9ca21,ca87a9a6-a9ff-448e-9aaa-2d31ef56dfba,"{Mon,Thu,Fri,Sat}",9:00 AM,4:15 PM
829d2ebf-e4f0-4a9d-9944-9b48e445f58b,287ceab3-0c38-480b-96d3-de6c1f7bcdb7,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:00 PM
4adbd6a4-2121-4719-acb6-3b3a16824759,add73e1c-5344-4ea7-b86d-9167f8e1fec2,"{Tue,Wed,Fri,Sat}",9:00 AM,6:00 PM
1af87f51-d832-4c8d-b57c-2d7d6eb50d83,9b585900-8bf4-451f-97ef-4dfab41ea9e8,"{Mon,Wed,Thu,Fri}",9:00 AM,6:15 PM
12723ac4-213b-4b92-97b9-206a63fcddf2,ef3dd63c-02e1-4957-bba2-f51d6e7a9da4,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,5:45 PM
422e8f63-d497-47e4-b53b-d3207a766dc6,2c4d0bcd-c751-4846-83ff-63f42fb47c2a,"{Tue,Wed,Fri,Sat}",9:00 AM,6:30 PM
9b7b3f48-8e78-452a-8778-65af0f771a72,3b434f54-9fb8-41cd-ada5-21bcfacdb8b3,"{Wed,Fri,Sat}",9:00 AM,4:00 PM
13816ce8-f851-4a02-8f74-cacf064bf86b,9b6691e1-6cf6-4b82-8b14-007cc8d2a290,"{Mon,Tue,Thu,Fri}",9:00 AM,4:15 PM
ca50f8b1-0657-4473-9f10-f9b02286be7b,c093789f-d58b-4b9d-a752-9f49ca2977cc,"{Mon,Tue,Wed,Fri}",9:00 AM,5:15 PM
3ef619fd-d88c-4b63-8fc3-9255dcaaabd3,13dbce3e-ce4a-4c7f-ab96-c6bd8a382859,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:30 PM
037b78a0-8d87-4186-a46f-4103fe1f3e75,6fad0d64-70af-4b34-bc69-baafdb8c8b3e,"{Mon,Wed,Thu,Sat}",9:00 AM,5:15 PM
c27666f9-5797-4f5f-816e-bbd4fe72ad8d,1b084ea9-b7d4-4039-88e4-89402a08da49,"{Wed,Thu,Fri,Sat}",9:00 AM,5:15 PM
374a8619-9550-4121-a4c4-fb964630a4cf,b0844ba1-a0d1-48be-b13f-8a9c8c6d4a2e,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:00 PM
1fc96d72-1225-4707-ac2f-5e7acd364efa,cd86b247-fe0b-4378-a2d9-3a343528fbec,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:45 PM
fdb18317-5835-4d53-8e55-dae82856563d,b4372f0d-9c1f-42a1-8224-d7a5c7968d39,"{Tue,Wed,Thu,Fri}",9:00 AM,5:45 PM
0a0dbeb5-152b-443f-8301-be68ef4d0c9a,ea3331a3-18a3-4469-9ee5-fd2832b7ffd3,"{Tue,Thu,Sat}",9:00 AM,5:45 PM
63de90ef-a97f-46b0-9200-125d9f74390b,f90df0cd-1a70-4d58-934b-a02004fb43c3,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
be5fd14e-e4dd-404a-80d3-a9acfc748040,b07f88ce-a56e-4270-accd-35aedda53cfd,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:30 PM
127a2a5e-abb3-436c-8159-e1cfb627e4c8,4716bbb2-a271-481f-a452-02dcecab934b,"{Mon,Fri,Sat}",9:00 AM,4:30 PM
d2dcc83e-d389-4638-96f8-1a2bcbd11ec5,3aa78f82-061b-4bb4-9cba-9319eeb0d1fd,"{Mon,Tue,Fri,Sat}",9:00 AM,5:15 PM
cb76c690-74a6-465b-8239-cc184287e885,ef53046e-ea26-48f8-91a0-709ff559d3f2,"{Tue,Wed,Thu,Sat}",9:00 AM,4:45 PM
844764eb-5ed0-4cf7-986d-b416338e4ef6,2168d0d2-c20e-4bb3-a884-ff20b2dccb28,"{Tue,Thu,Fri,Sat}",9:00 AM,5:30 PM
ac7eada1-c4d0-41ca-8e80-88f1573bafa8,3dad2252-170e-49c6-964b-212b32e7767f,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:00 PM
d9746b7c-6552-4de9-848f-e5fc9754bdb5,8bc82ea3-9f74-4718-8742-356fe310aa30,"{Thu,Fri,Sat}",9:00 AM,5:15 PM
e85ef032-2ea5-4998-815a-fd7c1a613deb,86558de9-1f8c-4635-b893-5cce215e2f29,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,4:15 PM
6a69b83b-c978-4eb7-892d-cb8499eda834,76b410ab-e9e1-4a99-9dbb-3b82845691df,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:15 PM
42767f05-65de-4687-b826-29f18cf21180,11f7c164-5df7-4c43-9603-daa2726f698e,"{Mon,Tue,Thu,Sat}",9:00 AM,5:45 PM
339d86a9-4634-4d2f-81c1-29e8064a119c,ea3a1b11-3949-405c-9f7a-727476cdbc8b,"{Mon,Tue,Wed,Thu}",9:00 AM,6:30 PM
40f17066-167b-4178-bba1-2ccb33ae87e8,f0bcc689-7af7-4676-843f-f4a01cf91a07,"{Tue,Fri,Sat}",9:00 AM,6:30 PM
64da9e35-2f41-4592-bdf3-0c7ac5be056e,700d1152-4241-44b9-9490-895bcbc3773d,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,5:30 PM
693176fa-a758-48ac-ba77-56e144d6c734,66ec207a-64a0-4d37-a90f-bdf0c682e801,"{Wed,Thu,Fri,Sat}",9:00 AM,5:15 PM
8a8c4596-b5e2-431e-915b-9b125b719f0b,45ddd210-a7fb-456f-a258-8ea2011ec02d,"{Mon,Tue,Fri}",9:00 AM,5:00 PM
df2efde4-bb3c-40dc-8a48-6778be635a74,904836bd-d5c5-449f-9734-bc65f41f113f,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:00 PM
5296a53c-670e-4933-ad57-2de586a8b14d,c273e862-ac30-42ac-af33-61b3176dfa89,"{Tue,Thu,Fri,Sat}",9:00 AM,6:45 PM
29882fe0-1246-4a68-9c30-93a12d1a5b59,bd87c322-33ea-43db-9745-704e941a9117,"{Tue,Wed,Fri}",9:00 AM,4:15 PM
2b760da0-c020-4d01-a8c5-7ef34c27d0b0,9c3c46d9-5a24-4247-b7bc-ffea3e780d40,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,5:30 PM
71de0d33-d392-4eec-b2d2-3e71a29d65ec,90e4661b-9907-4cf5-aa10-a1f31523914f,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
508f4a7d-48fa-46e8-afca-46d5f46f803c,e010ccd3-0fe4-419b-92ca-24e9d8d7dc30,"{Mon,Wed,Sat}",9:00 AM,4:45 PM
ed3f4503-fd2b-434a-b53d-418d1e884615,d0ea2f05-82c9-4fc6-bda2-d37fae277506,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:15 PM
b69b6e88-2b69-4dc0-8159-64d0d385f596,2e0db3c9-73ca-4291-97fa-914e45e49d8d,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,6:45 PM
939f4260-5c61-4781-bb90-e3a88125e99e,b652f342-123a-4a9d-86f2-75fa8aed793d,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,5:45 PM
086b6124-440f-4176-9550-536ad2f33989,39c122b5-d01e-4fd8-858e-1145a770010f,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:00 PM
b99e4a3b-d57c-4101-815e-95e31b269cae,eb6422e9-4f74-4371-8575-d49cf1026341,"{Tue,Fri,Sat}",9:00 AM,5:45 PM
3cb6ffc1-34c0-4b70-9c82-75cf530b3b83,48870600-5980-4d06-91a8-e5e5bd996345,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
aee5c430-f8d6-406a-9049-a2efa0a94a81,1938c3fa-861f-43f1-b5fb-79bcafa0210f,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,6:15 PM
c7aa98b1-7269-415e-9556-c9a90f57a46e,21475c55-94f5-48c4-9d62-5b38e3816d92,"{Tue,Wed,Fri,Sat}",9:00 AM,6:15 PM
60594ca4-b3c8-4c53-b307-9a1f391d4b3a,0f8e9015-2f48-4489-b4c6-091289965fa4,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,5:00 PM
026b8a42-a1de-4c08-be2f-8648211bb5fb,f68bcd36-e7a1-4b25-b53f-e2cf6ac005c4,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:30 PM
8afe3ad1-d3c0-4d54-9062-db836124311d,9d9c4370-c5a4-43ba-af59-b8ec3c750108,"{Wed,Thu,Fri}",9:00 AM,6:15 PM
770be5fb-9498-456f-bf3c-a0a3ae0b86c8,20efe7c6-1d09-4f31-9284-e2308df1f4a0,"{Mon,Thu,Sat}",9:00 AM,6:30 PM
84c1f7f2-122d-4845-a09b-1247170aeb2a,0891e6f9-7b77-4d8c-9a5f-a89b12028f12,"{Tue,Wed,Thu,Fri}",9:00 AM,4:15 PM
9bf6040a-384f-4532-9450-8fe651c08ec1,be47e76e-c844-4126-a6a1-192cd13e9c6e,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
b09dbc0e-9bb8-4707-b943-d7cbe6e2820a,9f223c1b-2132-4f39-8ae1-3084d61ef031,"{Wed,Thu,Fri,Sat}",9:00 AM,6:15 PM
f8fe94a0-d821-461e-bae0-121de9216cf9,9653c5e7-917d-40c9-b54e-12901aadee15,"{Wed,Thu,Fri,Sat}",9:00 AM,5:00 PM
f751a31d-d5a1-4c25-945d-a8e8b7c4c001,70c2efc3-d191-41f7-ad42-da4185e80d5b,"{Mon,Tue,Wed,Thu}",9:00 AM,5:45 PM
2eda8811-46ed-4cdb-968f-7f22c0a4bcd1,7eece1d3-7113-43f9-88d6-208c213f42e2,"{Tue,Fri,Sat}",9:00 AM,5:30 PM
7fa73ade-9b53-4ce0-a0d0-59dbc9c669b3,35078373-5898-4bd2-94ec-e95b559b7445,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:00 PM
fec9a8eb-22d3-41ec-83a9-c61e284e8633,d26aa766-5637-46ce-85cf-56f4e850d1de,"{Tue,Wed,Thu,Fri}",9:00 AM,6:30 PM
51fa13f2-f8a9-4b3c-abe6-4493d1c8a221,5f09737e-c4d1-4bcd-89a5-cf25f610abbe,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:00 PM
d7f4422f-e3ce-4345-9b29-18097838ea24,4fe8da49-0d37-459f-ab0d-d5021d8f6f16,"{Mon,Tue,Fri,Sat}",9:00 AM,6:30 PM
6a426123-6c0a-424a-8930-c1ae9da2ab72,4d3febde-d77d-4fce-9bcd-dae75b81072f,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,6:45 PM
1ac36110-ee52-4eea-9de8-53350b347464,30ee250f-2068-49cb-b9c0-5a0834a5fa9a,"{Wed,Thu,Fri,Sat}",9:00 AM,6:30 PM
b4423532-a7d4-40ce-9674-432fa4bc1f6c,63122131-90e4-42fc-894c-1bdd1e032fb0,"{Tue,Thu,Fri}",9:00 AM,6:00 PM
0b409937-2273-4167-a51d-51b97f664215,f66c5647-d815-4cc4-a8c3-2cc9920099ca,"{Mon,Tue,Wed,Thu,Fri}",9:00 AM,6:00 PM
73926a63-0502-4717-a6ba-67be821a9fa2,1bd4ba1a-ae18-46ee-a98e-1a7b4f738119,"{Mon,Tue,Wed,Thu,Sat}",9:00 AM,6:00 PM
36d1fd21-a05a-43fe-837d-9fdd33d476b2,a870a816-1528-4537-9d8b-4b627d71e6ba,"{Mon,Wed,Thu,Sat}",9:00 AM,5:30 PM
46c95e75-017b-4cdf-9b86-d394eaa0c614,c1bbe1bc-83f5-466b-89ab-271be547518e,"{Tue,Wed,Fri}",9:00 AM,5:45 PM
ef4a714e-024c-466b-bfe9-ba30b0c80edf,f097282a-2d93-463a-96af-4398049f04e0,"{Mon,Wed,Thu}",9:00 AM,5:00 PM
25d532e8-3443-4d4d-b17c-0ae69d148b87,dc1740cc-7a9b-4565-adbf-48977795f862,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,5:00 PM
2f075deb-1d1d-4345-86b5-15c61109cc9b,84ae5e52-fbce-4e28-8a7f-25d4f9411ee3,"{Mon,Tue,Wed,Fri,Sat}",9:00 AM,4:45 PM
8760e172-ea7e-4407-911b-0b1a1f629fbf,d7c81f7a-655e-4849-a602-16c1162480eb,"{Mon,Wed,Thu,Fri,Sat}",9:00 AM,4:15 PM
31923673-bccd-424a-9f90-80940b9f2ae0,9b3db381-471d-4dcd-bed7-a1c61a3ee410,"{Mon,Thu,Sat}",9:00 AM,6:00 PM
08613182-296e-4d91-bf5e-d9e17b414018,035b4735-0f07-4c9e-a3b8-1771546bd7d3,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,5:30 PM
e5f8279f-28b6-4bc4-866d-c84670d97109,3a311ea7-40b6-4d26-a7cc-d1ebbc728537,"{Mon,Wed,Thu}",9:00 AM,4:45 PM
5989f195-26db-4d9a-b063-66433e47c870,07d81f25-55fc-428e-a4f9-bbe6907d5731,"{Mon,Tue,Fri,Sat}",9:00 AM,6:15 PM
2006853c-7e63-4501-98c6-b7c7e4bf8571,cd839743-e931-4b54-b261-0709070dfa74,"{Tue,Wed,Thu,Fri,Sat}",9:00 AM,6:00 PM
639ea241-5781-41a9-a8ca-38b01ecd0277,6f256631-2b07-405a-ba38-b628e2cdeb9e,"{Wed,Thu,Sat}",9:00 AM,5:15 PM
ff51cbd8-81d7-4869-adfa-b28126ba1a7d,71a2ab45-8796-4e34-8784-19ca15bf7376,"{Mon,Tue,Thu,Fri,Sat}",9:00 AM,4:15 PM
6150ac04-37a0-410c-807b-98a1b5cc5d62,afebae87-9be7-4a18-979f-05d0930743d6,"{Mon,Wed,Thu,Fri}",9:00 AM,4:30 PM
66ea3300-2ff5-4d40-b1d0-8280d8a96c9c,e70cedb0-647e-4619-b9d9-0ec4636a27cd,"{Mon,Tue,Sat}",9:00 AM,6:45 PM
a3ad16d2-7014-4627-b527-c4ddd2b2af64,b6ec70db-0600-4901-a342-a9bed63f7e76,"{Mon,Tue,Sat}",9:00 AM,4:15 PM
