LanguageRecordID,ProviderID,LocationID,ProviderLanguageID,ProviderLanguage,ProviderLanguageStartDate,ProviderLanguageEndDate
be3da12f-70e9-45a3-a800-ef84fbf006b5,b0844ba1-a0d1-48be-b13f-8a9c8c6d4a2e,374a8619-9550-4121-a4c4-fb964630a4cf,ee3fc914-b7a2-43cd-b76d-d9c52e84ad97,"{German,Japanese,Portuguese}",25-11-2022,
e52e8e98-364e-4be8-80d9-106740ef3de1,cd86b247-fe0b-4378-a2d9-3a343528fbec,1fc96d72-1225-4707-ac2f-5e7acd364efa,694c35de-08c6-4fe4-b7b3-32b6a44a2c75,{French},31-01-2023,
7f860b86-738d-4958-8154-d13d1764c405,b4372f0d-9c1f-42a1-8224-d7a5c7968d39,fdb18317-5835-4d53-8e55-dae82856563d,d2c08f3d-1f6d-4c17-8c7e-281f80f2865b,{Arabic},30-10-2018,
6aaab231-9972-4487-81ec-f0dc9e037bc5,ea3331a3-18a3-4469-9ee5-fd2832b7ffd3,0a0dbeb5-152b-443f-8301-be68ef4d0c9a,575add17-831a-4d90-97e1-708faa4f58cf,"{Persian (Farsi),French,Japanese}",29-01-2024,22-01-2025
79024d77-da8c-4623-a317-7a0993238cd0,f90df0cd-1a70-4d58-934b-a02004fb43c3,63de90ef-a97f-46b0-9200-125d9f74390b,5198f531-b2f0-4db2-bdf6-59c643c1b534,"{Polish,Portuguese}",12-01-2025,
49ff843b-20a3-42df-9f63-021265ba8e60,b07f88ce-a56e-4270-accd-35aedda53cfd,be5fd14e-e4dd-404a-80d3-a9acfc748040,9b3435e9-ab08-47c8-8ada-bd98381146f9,"{Persian (Farsi),English,Vietnamese}",02-12-2016,05-02-2017
be3fd6a3-924c-4f68-b22e-5dbef5dec69d,4716bbb2-a271-481f-a452-02dcecab934b,127a2a5e-abb3-436c-8159-e1cfb627e4c8,60b62c84-5621-4846-9189-e484d7b6cb6d,"{Tagalog,French}",20-07-2016,
562eda6b-cfab-4b05-b25a-e96a24aefa8c,3aa78f82-061b-4bb4-9cba-9319eeb0d1fd,d2dcc83e-d389-4638-96f8-1a2bcbd11ec5,ed2a8d0a-eb6c-4db3-9813-90272f358208,"{Tagalog,Portuguese}",26-02-2024,
b2481512-ffe7-4ee4-aa3d-77c7675795d8,ef53046e-ea26-48f8-91a0-709ff559d3f2,cb76c690-74a6-465b-8239-cc184287e885,5a7329a6-e091-4f9d-90e6-23eea36daf5d,{French},22-07-2019,
35f21495-2a93-4965-9186-e8d5f851f5eb,2168d0d2-c20e-4bb3-a884-ff20b2dccb28,844764eb-5ed0-4cf7-986d-b416338e4ef6,08a39b1a-b83c-4c19-bf73-9c9595b5cb30,{Korean},04-11-2015,
7450fe97-7b3f-4c0a-b0a3-8edc405919ac,3dad2252-170e-49c6-964b-212b32e7767f,ac7eada1-c4d0-41ca-8e80-88f1573bafa8,365226bf-6ce3-4351-bfee-e46766076795,{Korean},31-01-2020,
6c696c59-ff41-446b-bffb-fdb589aecbb9,8bc82ea3-9f74-4718-8742-356fe310aa30,d9746b7c-6552-4de9-848f-e5fc9754bdb5,c048f10c-4b05-421b-a1f9-96a8323ec332,{Russian},12-11-2021,
90e0b215-9d63-4686-b0cf-60d35bed3866,86558de9-1f8c-4635-b893-5cce215e2f29,e85ef032-2ea5-4998-815a-fd7c1a613deb,cca41649-7407-45bb-b991-a153fe43b8ae,{Persian (Farsi)},23-10-2023,
b1e1b8c4-6dc6-4dbb-a82d-ee6d986ce6e2,76b410ab-e9e1-4a99-9dbb-3b82845691df,6a69b83b-c978-4eb7-892d-cb8499eda834,a02bd3b8-aff8-4fd1-a72b-c94e7e62ef13,"{Vietnamese,Persian (Farsi)}",28-11-2022,
0a3c0dc8-4253-476b-9ea0-51064be6b537,11f7c164-5df7-4c43-9603-daa2726f698e,42767f05-65de-4687-b826-29f18cf21180,887882c1-40b1-4b55-ae11-19ac918b4ac3,"{English,Vietnamese}",04-03-2025,
7619922f-8dab-4300-b31c-c160d78ae96e,ea3a1b11-3949-405c-9f7a-727476cdbc8b,339d86a9-4634-4d2f-81c1-29e8064a119c,d0fd6f6e-a90c-47c9-82bf-f9652cdf347e,{Polish},15-12-2018,
f78a833d-7b4b-4bdf-be81-425415d16055,f0bcc689-7af7-4676-843f-f4a01cf91a07,40f17066-167b-4178-bba1-2ccb33ae87e8,10a52dc1-e239-48ab-8b23-f13455b7b6c1,"{German,French}",09-03-2018,26-04-2025
79b01846-b8c2-4b5d-9b54-2d432dcf1c5f,700d1152-4241-44b9-9490-895bcbc3773d,64da9e35-2f41-4592-bdf3-0c7ac5be056e,28ff2f18-4bd5-4142-a1aa-f182d4c36f4c,{Japanese},20-10-2021,
55769870-5b98-4459-8278-e124d1454ed1,66ec207a-64a0-4d37-a90f-bdf0c682e801,693176fa-a758-48ac-ba77-56e144d6c734,bde3d8b1-7f7f-4cd6-a820-98d25265418c,{Hindi},02-09-2020,
2bee6e06-1336-4006-b794-1a4ff6ae00ba,45ddd210-a7fb-456f-a258-8ea2011ec02d,8a8c4596-b5e2-431e-915b-9b125b719f0b,ba6775e2-8b83-4764-8ad1-611130f7c25c,"{Japanese,Chinese}",21-02-2023,
cd349902-37b9-4dd9-bcd1-2a78443d27ad,904836bd-d5c5-449f-9734-bc65f41f113f,df2efde4-bb3c-40dc-8a48-6778be635a74,5408ad31-f749-4174-9af5-419d1eb709a9,"{Japanese,Arabic}",29-03-2020,
c3fe3f10-67ab-43d0-a847-6921ffb718de,c273e862-ac30-42ac-af33-61b3176dfa89,5296a53c-670e-4933-ad57-2de586a8b14d,2f136649-e201-4bfb-a5b5-c35317ba3e1d,{Russian},28-10-2021,
b2add58b-6b26-4f52-9eb7-742e930e4dc7,bd87c322-33ea-43db-9745-704e941a9117,29882fe0-1246-4a68-9c30-93a12d1a5b59,db5110ab-786b-4811-b063-37275d182de3,"{Persian (Farsi),Russian}",26-12-2016,
d6a44d7d-804c-4dd9-b546-6774de5ef2f9,9c3c46d9-5a24-4247-b7bc-ffea3e780d40,2b760da0-c020-4d01-a8c5-7ef34c27d0b0,f94d8d56-2579-4c5f-91e5-9d72ee10683f,"{Chinese,Spanish}",20-10-2019,
e2314e4a-ffe0-4993-8705-45f1753505b7,90e4661b-9907-4cf5-aa10-a1f31523914f,71de0d33-d392-4eec-b2d2-3e71a29d65ec,ac939128-da24-4c61-9b43-82ad9d037a94,"{Spanish,French}",03-11-2021,
ed6c45e2-7e4f-4bb0-b64d-1593069b4b71,e010ccd3-0fe4-419b-92ca-24e9d8d7dc30,508f4a7d-48fa-46e8-afca-46d5f46f803c,b3fd40e3-767f-41c9-94d5-69383e5ac996,"{Polish,German,Portuguese}",08-06-2019,
3d7bcf2c-eece-4254-99c0-fc9d29653d5a,d0ea2f05-82c9-4fc6-bda2-d37fae277506,ed3f4503-fd2b-434a-b53d-418d1e884615,ca84a48c-df30-483c-8cde-bba62ef4b894,{Chinese},17-07-2023,
8020abdb-62b4-46f5-b0d6-fc18d50b3e9d,2e0db3c9-73ca-4291-97fa-914e45e49d8d,b69b6e88-2b69-4dc0-8159-64d0d385f596,02e2cc9f-1571-4f62-873f-041bd20dec0d,{Vietnamese},25-04-2025,
bd0aabbd-8822-41f8-8a4e-f876cce686ed,b652f342-123a-4a9d-86f2-75fa8aed793d,939f4260-5c61-4781-bb90-e3a88125e99e,ccd3ab4d-0a47-4e3b-876c-07d101dd7504,"{German,Hindi}",05-07-2021,
5684dedb-3deb-46e7-8379-b364edcd45fb,39c122b5-d01e-4fd8-858e-1145a770010f,086b6124-440f-4176-9550-536ad2f33989,1b88ec68-4767-4107-89a3-f7abc62d9d6c,{German},08-01-2022,
31f8bea0-0182-48c1-b94b-6457b228d088,eb6422e9-4f74-4371-8575-d49cf1026341,b99e4a3b-d57c-4101-815e-95e31b269cae,b77fe430-174c-48cb-9c76-005de1f0893a,"{Japanese,Hindi}",07-06-2019,
f8f2b999-67b3-4870-ac87-3711fb962b50,48870600-5980-4d06-91a8-e5e5bd996345,3cb6ffc1-34c0-4b70-9c82-75cf530b3b83,7728ab63-d298-497a-b979-516565cf3d2c,"{Polish,Vietnamese}",08-02-2018,22-11-2022
c7d5c980-fa26-45c9-8fd7-09d16060f771,1938c3fa-861f-43f1-b5fb-79bcafa0210f,aee5c430-f8d6-406a-9049-a2efa0a94a81,716b2a73-db3c-4f6e-a4de-ef580d69b77e,"{Arabic,French}",11-01-2020,
dbbd66fd-3c9e-42b9-a4bc-8af54e253e71,21475c55-94f5-48c4-9d62-5b38e3816d92,c7aa98b1-7269-415e-9556-c9a90f57a46e,1d4fdafe-fe9f-4891-81d0-751ed8e2d384,"{Russian,Japanese}",27-10-2015,
d618ab87-9237-4956-a194-26e383e05c65,0f8e9015-2f48-4489-b4c6-091289965fa4,60594ca4-b3c8-4c53-b307-9a1f391d4b3a,2f44e6b5-cab9-4705-aa85-4a36f841a909,"{English,Hindi}",25-12-2018,
c4f70250-dafc-4531-b3d0-e8340d369bf4,f68bcd36-e7a1-4b25-b53f-e2cf6ac005c4,026b8a42-a1de-4c08-be2f-8648211bb5fb,fbef5055-e913-4673-9e59-842439d6275b,{Chinese},20-10-2017,
5ce28c7e-e4a6-436d-867c-0b7c84904aad,9d9c4370-c5a4-43ba-af59-b8ec3c750108,8afe3ad1-d3c0-4d54-9062-db836124311d,4213653c-ce8e-4f89-aec1-7ac8fb086478,"{Hindi,French,Spanish}",12-04-2019,
881fb0bd-c10b-4f8f-a018-f828ee90e6c1,20efe7c6-1d09-4f31-9284-e2308df1f4a0,770be5fb-9498-456f-bf3c-a0a3ae0b86c8,74d8ab49-1a43-4e55-8354-a2a86d2f5995,{Korean},01-10-2016,
ace61b74-60bb-4ae8-b374-d007c3874dd9,0891e6f9-7b77-4d8c-9a5f-a89b12028f12,84c1f7f2-122d-4845-a09b-1247170aeb2a,e4c65b64-432b-4aee-aa8a-129089971924,"{Hindi,Polish}",18-09-2016,
ed993fce-18c2-4062-9c33-11eb2be757c2,be47e76e-c844-4126-a6a1-192cd13e9c6e,9bf6040a-384f-4532-9450-8fe651c08ec1,0bc9e2bd-0aea-4f24-986a-7742110b03ca,"{Portuguese,German,Japanese}",28-04-2024,
a629c6cb-d1e5-4573-80f9-0608aca59e5d,9f223c1b-2132-4f39-8ae1-3084d61ef031,b09dbc0e-9bb8-4707-b943-d7cbe6e2820a,8a36fd6a-43c7-4fc0-8ef3-43c7c1a57f9b,{Tagalog},17-04-2022,
3e0e31d4-fb89-471f-8d75-2cc1f55aac2f,9653c5e7-917d-40c9-b54e-12901aadee15,f8fe94a0-d821-461e-bae0-121de9216cf9,8b7c6fa5-4be2-4794-9220-2748047cfdeb,"{Vietnamese,Chinese,Hindi}",29-12-2015,
ea5c729e-608e-4f4a-81a7-d58b61cd6b11,70c2efc3-d191-41f7-ad42-da4185e80d5b,f751a31d-d5a1-4c25-945d-a8e8b7c4c001,3afc4e06-5a33-4f79-be20-e1af748ee58a,"{Arabic,Portuguese}",10-04-2016,29-04-2024
ac0fdb3f-a960-4f5d-a57b-d6cda960af94,7eece1d3-7113-43f9-88d6-208c213f42e2,2eda8811-46ed-4cdb-968f-7f22c0a4bcd1,faba4f75-ae22-447d-9424-f7620a6388de,"{Russian,Chinese,Tagalog}",24-02-2018,
43c9daa8-385c-4ac3-bbd1-053536e8d565,35078373-5898-4bd2-94ec-e95b559b7445,7fa73ade-9b53-4ce0-a0d0-59dbc9c669b3,d87a1841-8545-4847-b7d2-802243a91ec1,"{Spanish,Portuguese,Japanese}",13-11-2020,20-09-2023
fe6cdc47-a823-4bfb-836e-a77f5dcfbfed,d26aa766-5637-46ce-85cf-56f4e850d1de,fec9a8eb-22d3-41ec-83a9-c61e284e8633,637a99df-80b2-4a6a-ba3f-b7964ddbce43,"{Persian (Farsi),Chinese}",06-12-2016,29-08-2017
8cd267f1-248c-48de-b177-2fc153c1a5c9,5f09737e-c4d1-4bcd-89a5-cf25f610abbe,51fa13f2-f8a9-4b3c-abe6-4493d1c8a221,2f12e842-4560-416e-961d-6c74a0b69eda,"{English,Russian}",19-10-2021,
81549ec4-b59c-4ea5-93ad-2621fd629f92,4fe8da49-0d37-459f-ab0d-d5021d8f6f16,d7f4422f-e3ce-4345-9b29-18097838ea24,5b974df3-a3a2-4cd2-bc42-d8354b1f943c,"{Vietnamese,German}",23-12-2019,
b768801c-d21e-4d14-8821-02bac72002cb,4d3febde-d77d-4fce-9bcd-dae75b81072f,6a426123-6c0a-424a-8930-c1ae9da2ab72,2795e114-25ad-484f-b24c-7464d9c8aa34,"{French,Japanese}",14-08-2017,
60bbfb59-90a7-4d86-be51-9776cdee52e7,30ee250f-2068-49cb-b9c0-5a0834a5fa9a,1ac36110-ee52-4eea-9de8-53350b347464,42c35434-e57e-4607-aeee-0b0f799c658a,{Vietnamese},07-04-2020,
ced976c5-02b8-4d11-8d16-5b50496e7bd4,63122131-90e4-42fc-894c-1bdd1e032fb0,b4423532-a7d4-40ce-9674-432fa4bc1f6c,bf8e00df-ed16-4297-a777-3fd979a47a30,"{Arabic,Portuguese,Vietnamese}",09-03-2024,02-12-2024
d247a1bb-5895-468d-a6cd-7dead313b421,f66c5647-d815-4cc4-a8c3-2cc9920099ca,0b409937-2273-4167-a51d-51b97f664215,16543f00-70b5-4785-b67d-c108c6ba5276,"{French,Persian (Farsi)}",08-01-2019,
12f8a65a-8dd6-40fc-9a34-0127d705e8c6,1bd4ba1a-ae18-46ee-a98e-1a7b4f738119,73926a63-0502-4717-a6ba-67be821a9fa2,8fcb73c5-bab3-4ebc-a9c8-910743a64ef2,"{Tagalog,Russian,French}",08-11-2021,
4af8d820-8a29-4766-ade8-4a3a45db37ad,a870a816-1528-4537-9d8b-4b627d71e6ba,36d1fd21-a05a-43fe-837d-9fdd33d476b2,7a39a720-efab-4a8d-8b87-22e5a78e82db,"{Korean,Arabic,Spanish}",14-02-2024,
c675b273-c729-4c2f-83bd-6907f4e3f69e,c1bbe1bc-83f5-466b-89ab-271be547518e,46c95e75-017b-4cdf-9b86-d394eaa0c614,bdde2faa-d875-4616-a8a1-3501db4a643f,{French},09-02-2017,18-03-2018
1091b811-f094-4edd-9c26-eec4101ba9f6,f097282a-2d93-463a-96af-4398049f04e0,ef4a714e-024c-466b-bfe9-ba30b0c80edf,42b102fd-ebba-4565-9838-e3aeeb755891,{English},17-03-2024,
2a0aa1e6-58f9-4235-96c2-6754bcf0ef41,dc1740cc-7a9b-4565-adbf-48977795f862,25d532e8-3443-4d4d-b17c-0ae69d148b87,8050a5cf-f0e0-49e0-a755-d3db5d8159fb,"{Spanish,German}",08-10-2023,12-06-2024
c1bd8b2d-31ab-4537-808d-f7fb5a61af31,84ae5e52-fbce-4e28-8a7f-25d4f9411ee3,2f075deb-1d1d-4345-86b5-15c61109cc9b,b6a40d44-5063-487a-b0c6-24745927ef7e,"{Korean,Chinese,German}",29-09-2023,
5e40d145-3e21-4661-90d6-dbc82e0318ae,d7c81f7a-655e-4849-a602-16c1162480eb,8760e172-ea7e-4407-911b-0b1a1f629fbf,4c786bbe-070a-4790-bbbc-26ea08d31113,"{Hindi,Portuguese,Arabic}",21-04-2021,
077f701e-8b0d-4f92-9e3c-075281cf4240,9b3db381-471d-4dcd-bed7-a1c61a3ee410,31923673-bccd-424a-9f90-80940b9f2ae0,4429b95c-e6aa-4ce3-baf1-f3a951232240,"{Spanish,Persian (Farsi),Tagalog}",25-12-2024,02-04-2025
d0791e47-119f-4acf-bfc9-8a71aa491d18,035b4735-0f07-4c9e-a3b8-1771546bd7d3,08613182-296e-4d91-bf5e-d9e17b414018,e3efb37e-244b-4ac1-837d-fe59dbb3898f,"{German,French,Portuguese}",19-09-2024,
5fa0f380-2803-4207-91cd-1b6772017bc6,3a311ea7-40b6-4d26-a7cc-d1ebbc728537,e5f8279f-28b6-4bc4-866d-c84670d97109,1b4064d4-67c5-4f7c-959f-a5e1bbab9982,"{Portuguese,Persian (Farsi)}",16-03-2020,
bafd6ee5-3932-4c4b-a5cc-fe95b9ef944c,07d81f25-55fc-428e-a4f9-bbe6907d5731,5989f195-26db-4d9a-b063-66433e47c870,72961258-af41-4c56-b836-8d11cc91bd7b,"{Persian (Farsi),Japanese,French}",09-10-2021,
9ce85ca6-4fdd-42cb-8658-47108dc3f82d,cd839743-e931-4b54-b261-0709070dfa74,2006853c-7e63-4501-98c6-b7c7e4bf8571,00194867-84ca-44d4-b773-dd5b1ed179c2,"{Spanish,German}",21-02-2023,
baae309f-4c0d-423b-a2c7-a87359f53669,6f256631-2b07-405a-ba38-b628e2cdeb9e,639ea241-5781-41a9-a8ca-38b01ecd0277,ea7e69eb-13f6-42c5-9f93-501a1fde2d90,"{Hindi,Arabic,Japanese}",20-03-2018,30-10-2024
a8a61620-e092-41b6-a1a0-bda7f7225989,71a2ab45-8796-4e34-8784-19ca15bf7376,ff51cbd8-81d7-4869-adfa-b28126ba1a7d,ae455bf3-c09e-44a2-999b-c5ab898f056c,{German},13-02-2021,
d3b8ccfc-85bc-4026-94c8-0d44e041788a,afebae87-9be7-4a18-979f-05d0930743d6,6150ac04-37a0-410c-807b-98a1b5cc5d62,fe482142-fcb2-4be4-ad11-fc837da89a92,"{Chinese,Russian,Hindi}",17-05-2017,
16d18bc7-ed66-45be-97ad-f520c5675a3a,e70cedb0-647e-4619-b9d9-0ec4636a27cd,66ea3300-2ff5-4d40-b1d0-8280d8a96c9c,f2de886e-86ca-4144-8cf6-7912ed7ff89c,{Tagalog},05-12-2023,
5135eb35-38d7-40c8-bcdc-5df36c16a184,b6ec70db-0600-4901-a342-a9bed63f7e76,a3ad16d2-7014-4627-b527-c4ddd2b2af64,64608356-22f2-4dd3-8ebe-d8ecf5e590db,{German},03-03-2022,
fcbcff06-45ec-4da7-8c6a-9a49e11b0ee3,c67179ef-ff4c-46f2-921e-93e069da35e4,4021a312-338c-4efe-bac7-70460084c2c5,4fe41b8d-9be3-490e-a93e-814353bfde38,{Chinese},07-08-2018,
39f37c15-2973-4bb6-9247-4ba5e17c9d47,fdb73b73-75b4-44fa-b32a-af59e78b83eb,bca11b7d-e697-45c2-9600-122b79d50fdd,df963c53-697a-4784-bdcf-1c78bbb6f5b9,"{French,Chinese,Polish}",10-11-2019,20-06-2022
0a208b8b-31fe-4112-9fec-c086fce6a457,d6265101-1405-45b8-80cd-246462ea69c3,368aaa83-a020-46e1-ba0c-84fefe0dc53a,fe1c0327-e1e7-4fe9-af4a-53182c96899f,{Arabic},22-02-2018,
70e6d15d-4027-49d9-bb05-0a1d77ab6552,6ba1e621-69e8-4bf5-b35b-8b09b57b5f5e,d2aa9c1e-8881-45ad-a295-d5a0f76e32eb,e0d7e7bc-6a64-4655-847f-a18bd7ab3e7d,"{French,Arabic}",08-03-2019,
9c15c523-e8e8-4d16-b05a-883409c8ebf2,8b9b2be1-79ea-4315-bd83-e0b030e3c231,97bfe0f0-14c6-4636-a78e-790ed2aa5bad,44488897-c6f5-4f57-bb7c-8fd26d890923,"{Arabic,Persian (Farsi)}",05-01-2022,25-09-2024
a1f3f25f-9655-4f03-bd5a-79d372e58539,69b89a99-2e72-4ee2-a202-f2f2459ed9c1,6196c24a-842c-4e42-8ee9-c1619f09954b,08d41d13-0419-41d6-bdb6-743d52e140a4,{French},22-04-2022,
e1ba3d47-cd8d-476f-9c80-8e7d1645fe87,1bfccf96-ec90-47ec-9b0c-02596783f131,5875a8fa-ab67-4555-878a-4d79efdb2a2f,fa08f659-0c37-4f3f-ad72-77bd53476255,"{Japanese,Polish,Hindi}",12-04-2020,30-07-2022
3e90a22c-bb81-48ba-aa02-f9f9261af1ee,66c06386-5db7-4deb-a473-82b8bf0e51f5,1e3c74e8-8240-411c-9d0a-c4309945151e,7cdf52b9-3ce7-4e36-a12a-4fbd76f23125,"{Polish,Arabic,Japanese}",06-11-2016,
043b4b2a-f1be-4a27-953f-6295ea414c4a,6478b8ea-e0e6-4ee2-971d-f707b8746db9,cb1bea85-1fc0-404b-b394-0e7b6dfc11cf,381bf34a-7b66-4559-8b34-ae06ad3ed1c9,{French},09-03-2025,
ebedc735-c5f7-4237-ad29-0701b892b06a,9ee17618-7d89-4c31-9621-9059bd601d82,c339d960-746f-40af-bd6c-6c30e63f2234,1bee5c2d-9127-4578-a7da-cfb1b7f411fe,"{Spanish,English,Vietnamese}",27-11-2023,
668debe9-71eb-4c37-a9e0-2a1c165d046c,d1c66369-7c95-4776-929f-45eb9c0cf1ce,038ffe2e-d475-4161-bc72-3f811638fad0,4ee66ce4-212e-4d8d-a6e0-83b93ee66bc7,{German},23-01-2023,
4b9d08cf-64ea-4bcc-8995-88b7d7f9951e,9f169e15-8110-407e-8131-4808f858dc76,fa222a7e-c619-4aa1-aa71-abbf96cd16b1,071716d7-46d9-43b3-b988-50a5a2427e5a,{French},26-04-2025,
6c326ff7-6f42-4307-97f2-a375960c8f96,170c29e4-c233-4059-87a8-191b913db9a2,cedd39bd-c106-4b3e-970b-257f6636cd8f,deeb4999-b469-4b89-a08d-70443f297818,"{Persian (Farsi),German,French}",06-12-2021,
6b173065-c5e1-4f0e-b9d6-a1e834ca18ed,238621d8-c093-4d2a-bf22-44707f07ea3d,6c50142e-5f86-4558-be48-41342404c347,4e6c0f14-a1f9-490a-8872-b9c9f1bf530d,{Polish},18-04-2016,
1af4809c-724a-43d5-8915-ee5860b9baf3,cd6b07f8-1083-408b-bf71-00b2a774d0af,a4d6da47-c2e8-4bae-8efe-e965010036a4,1be0b183-2cd0-44f6-b9f3-5618c98e359f,"{Persian (Farsi),Japanese}",26-02-2023,
954b8009-4c5d-472a-a4b4-1778075ed815,7e8d1c0b-3c89-44b1-aeb3-1658572fd7a6,90912904-3628-45d6-9d4e-e9f804d7b9d8,6a14d017-bde0-4772-99d9-308bd60c35e8,"{Polish,English}",24-11-2017,
34e62f50-065e-451e-a105-d88681757079,f980879a-4cc2-4e6e-a6d4-366d96e6040f,c3548152-db9e-426d-a56b-f1ae2979248b,1122a597-6716-4be5-8067-3e8df34cf1c9,"{Polish,Vietnamese}",07-04-2016,
eba82ca3-0835-4855-a851-918ba0ce2e32,b4cae5dc-339d-4612-b770-cde9981a5e84,168a9f39-2f29-47a1-9523-dcd35c52c02f,3decd499-0dcb-4e45-bfe2-319eb228fa93,{Spanish},03-05-2021,
889beb05-4ab3-4bf5-b201-5ef4ee9aa4f9,7a3f3fae-2601-4395-a763-aa5dac9fdba4,475d495e-76f4-4756-a627-a5c40666e61c,1cad3b71-1874-413a-943a-83ce76b41bc1,{Hindi},19-08-2022,05-09-2022
759a1e8c-119a-4669-b6eb-417e1e2d0f68,cf69f408-384e-4af6-af03-2ad2a663e7f6,3252aad8-0732-4b33-8ee0-05dfde898e51,9d899f20-aa3a-4b06-9252-118b8eb2dc4f,"{Japanese,Arabic,Korean}",01-02-2017,
93ee600e-03e4-4ad5-828f-1691522b7454,8c48d692-ae5c-4912-9b3c-9d6f53a7dded,301ee0b6-3e07-45e5-a4c7-be095e49e93b,70b69c6a-e5f1-4f86-912e-37edc4c665e8,"{German,Persian (Farsi)}",18-08-2021,
0f7cb4f7-3453-4d32-b598-59866b7fe33d,b4c57a69-2d75-43dd-8f43-815c30f7ccbb,e92c645c-141b-4d18-872d-935eb5ddea4f,c4fca267-c01f-4e6f-aa55-7b2c9f58c457,{Japanese},09-02-2023,28-04-2024
709f6e80-028c-4164-8555-554ae4554905,aa4a6329-eff4-45b8-a72d-fc2f3fa4c5f7,595408f2-2c1d-46ff-b929-e73f071b34d3,4408dbfb-e485-4dbf-85d5-d78c6f6c8ff7,"{Korean,German}",13-08-2020,
f99cd08e-e88d-4314-ba52-3922b119ebbc,3e6b7a37-f20e-412c-a3b5-e8d516b6b13e,bbf37efd-03ad-4041-9031-806be9893c22,1c249550-e11b-4e70-9c69-0dc9e604a6b9,{Japanese},23-12-2024,
33e14431-d748-4c7c-8371-693a975119ea,85824ab8-4b00-407a-a1d8-65e8a6bad26e,d4ed1f17-7121-4554-a749-6d121c83dea9,e5dcd5c9-37f7-4f2b-9051-ae353dd5ea8b,"{Hindi,French,Chinese}",20-07-2022,
d4649d0e-115f-4e89-b59b-c15f885a8e74,76eac02a-4952-48bc-b48b-dcfd2eca1a5a,fed90224-6115-4892-a139-12113462e0de,79f2fcc1-807b-4956-8740-537bb7189657,"{Tagalog,Hindi,Vietnamese}",05-01-2016,
5ad46b8e-3208-47d0-b2ad-f6229e8cf579,c81a23ce-9b09-4992-b9b5-d859693c6909,53fb57fa-6d46-4e28-ad07-c12aad27de27,0533f26b-2704-4477-9c51-bf27832cb5f9,{Hindi},05-07-2024,
854ec354-38cd-4852-882a-a124278f4067,b809bfaf-8ed2-443c-8d2e-95181f67f993,00f1fc55-4072-4fc5-8814-38ca5a9f6c16,9c5d9792-9546-4534-b5f3-b810d4b773c3,{Arabic},18-09-2015,
9d60c031-604e-4301-9e0c-33f6d78bccd8,09ff9385-6d06-4380-b522-4786ce1bfd05,12769d5c-b760-4782-9dde-8fba2c81db8d,07a68fc8-32f6-40a5-a3de-480ee4c6cfb9,{Japanese},02-11-2015,
5605688e-35c4-49f3-9bb2-dfcba1f76ed2,4d0e010f-af97-42df-8e2d-578dee4f4f9c,2c7a72b4-a109-455c-bf1b-623b3d5eca34,b5ad4e2b-fbcd-4a5d-93f9-5cc16e30cd9d,{Chinese},24-01-2018,20-12-2022
8fa60d34-c35d-4672-b0a2-6825c0ee5f85,6076218a-10e5-4277-b833-bdb8c4fae321,753b4ecf-4c5d-4e5e-be89-fc7e382610aa,a808c95e-9cd0-4f5c-aa98-561261a72374,{Persian (Farsi)},01-01-2021,
c4b0cb58-f7aa-4ad5-aa6d-8b93814bf065,8dd5be1a-f23e-4852-b279-14310f55ceb1,525e3cc9-8b84-4d3b-ac96-c607584c3e2e,be3254c4-9299-48ea-a42a-ff600f8570bd,{German},04-10-2021,
d71bd3f5-574e-452e-b5a3-0d95a2f40474,03d31516-cc79-4074-86d4-e873c8c21d43,4830e89d-4192-488c-9802-1f1f4e98e6b6,bb92b47b-db34-46f1-80e4-110d1f49ff6d,{Vietnamese},05-05-2021,20-02-2025
7896f6f2-67ff-4d40-9e59-70dcd8201e31,92ab7f89-31c5-47a9-be08-31bf2eb4f20e,75f570d4-5457-4cb9-8bfe-5058d6352a60,37b493a0-a39e-4047-8e2d-a691a7240e2a,"{Portuguese,Hindi}",16-09-2015,
dfad00ff-31e2-476c-99ee-0580d5a79339,89ccd27c-fe9b-4a6f-8be4-aea900871fb1,e90466d2-e49a-4d4f-92dc-bf7f91f1cc2c,0d62bc00-d6a6-4360-8320-c460b6bc9c78,"{Korean,Portuguese,Hindi}",30-12-2016,09-10-2018
ddb7c622-9037-4fe3-a69c-2c6a56c5208f,bded21aa-c01b-47f0-aa52-6a70254547e9,0fb7589c-c3bc-411b-856f-92f9536e7526,e8207466-6ce0-4ac2-a6e2-af97659f70f0,"{Arabic,Tagalog,Hindi}",28-06-2017,
3b1a45f0-d955-4ec6-ab40-ca7916ef8a7f,9ef3678b-1d07-4903-a798-7f44eba43f25,774c2127-6754-4f97-91a7-349a635ef1e1,9d4e9181-3051-419d-8fee-f67855d9faf2,"{Korean,French,Hindi}",14-08-2021,
4b456724-876c-469b-8ab1-33bafc040def,ce395f0b-30bb-497e-be45-7d5cffb5b41b,14e7068d-62b2-46e1-85fe-e5cf76afec15,7a943843-a49b-4ad0-9254-09b2f55ea0a5,{Russian},03-12-2017,
3a5cd41d-06ea-40d4-aa7d-aa841af752be,a386f531-eec7-4d39-bd17-8c199c526fa2,aba4c826-ca09-4f63-8221-19180c053672,d93a3253-ef84-472a-bea6-c23390920f06,{Japanese},24-10-2023,
